ダウンロードした時刻: 2022/04/27 10:21:51,,,,,,,,,,,,
,,,,,,,,,,,,↓この列は手動
,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,,
年月日時,気温(℃),気温(℃),気温(℃),降水量(mm),降水量(mm),降水量(mm),降水量(mm),天気,天気,天気,,
,,品質情報,均質番号,,現象なし情報,品質情報,均質番号,,品質情報,均質番号,,実績(万kW)
2021/6/14 23:00,19.2,8,1,0,1,8,1,,0,1,,2726
2021/6/15 0:00,19.2,8,1,0,1,8,1,,0,1,,2526
2021/6/15 1:00,19.8,8,1,0,1,8,1,,0,1,,2390
2021/6/15 2:00,19.1,8,1,0,1,8,1,,0,1,,2358
2021/6/15 3:00,18.9,8,1,0,1,8,1,2,8,1,,2395
2021/6/15 4:00,18.9,8,1,0,1,8,1,,0,1,,2409
2021/6/15 5:00,19.7,8,1,0,1,8,1,,0,1,,2424
2021/6/15 6:00,20.9,8,1,0,1,8,1,1,8,1,,2551
2021/6/15 7:00,22.2,8,1,0,1,8,1,,0,1,,2856
2021/6/15 8:00,23.4,8,1,0,1,8,1,,0,1,,3323
2021/6/15 9:00,25,8,1,0,1,8,1,2,8,1,,3701
2021/6/15 10:00,25.3,8,1,0,0,8,1,,0,1,,3870
2021/6/15 11:00,26.8,8,1,0,1,8,1,,0,1,,3997
2021/6/15 12:00,26.9,8,1,0,1,8,1,2,8,1,,3967
2021/6/15 13:00,27.6,8,1,0,1,8,1,,0,1,,4052
2021/6/15 14:00,28.3,8,1,0,1,8,1,,0,1,,4027
2021/6/15 15:00,28.4,8,1,0,1,8,1,2,8,1,,4004
2021/6/15 16:00,28,8,1,0,1,8,1,,0,1,,3916
2021/6/15 17:00,26.7,8,1,0,0,8,1,,0,1,,3724
2021/6/15 18:00,24.7,8,1,0,0,8,1,10,8,1,,3622
2021/6/15 19:00,24.6,8,1,0,0,8,1,,0,1,,3492
2021/6/15 20:00,21.6,8,1,0.5,0,8,1,,0,1,,3281
2021/6/15 21:00,20.9,8,1,0.5,0,8,1,4,8,1,,3084
2021/6/15 22:00,20.6,8,1,0,1,8,1,,0,1,,2961
2021/6/15 23:00,20.9,8,1,0,0,8,1,,0,1,,2803
2021/6/16 0:00,21.4,8,1,0,0,8,1,,0,1,,2590
2021/6/16 1:00,21.6,8,1,0,0,8,1,,0,1,,2447
2021/6/16 2:00,21,8,1,4.5,0,8,1,,0,1,,2406
2021/6/16 3:00,20.7,8,1,12,0,8,1,10,8,1,,2425
2021/6/16 4:00,21.1,8,1,0,0,8,1,,0,1,,2447
2021/6/16 5:00,21.2,8,1,0,0,8,1,,0,1,,2459
2021/6/16 6:00,20.7,8,1,11,0,8,1,10,8,1,,2587
2021/6/16 7:00,20.9,8,1,0,0,8,1,,0,1,,2875
2021/6/16 8:00,21.1,8,1,1.5,0,8,1,,0,1,,3281
2021/6/16 9:00,21.6,8,1,1.5,0,8,1,10,8,1,,3598
2021/6/16 10:00,22.4,8,1,0,0,8,1,,0,1,,3717
2021/6/16 11:00,22.6,8,1,0,0,8,1,,0,1,,3766
2021/6/16 12:00,23.6,8,1,0,0,8,1,10,8,1,,3637
2021/6/16 13:00,24,8,1,0,0,8,1,,0,1,,3760
2021/6/16 14:00,24.8,8,1,0,1,8,1,,0,1,,3775
2021/6/16 15:00,23.4,8,1,0,1,8,1,4,8,1,,3693
2021/6/16 16:00,23.5,8,1,0,0,8,1,,0,1,,3641
2021/6/16 17:00,22.8,8,1,0,0,8,1,,0,1,,3508
2021/6/16 18:00,22.6,8,1,0,1,8,1,4,8,1,,3461
2021/6/16 19:00,23.1,8,1,0,0,8,1,,0,1,,3373
2021/6/16 20:00,22.5,8,1,0,1,8,1,,0,1,,3168
2021/6/16 21:00,22.3,8,1,0,1,8,1,4,8,1,,2983
2021/6/16 22:00,22.7,8,1,0,1,8,1,,0,1,,2860
2021/6/16 23:00,21.9,8,1,0,1,8,1,,0,1,,2719
2021/6/17 0:00,21.6,8,1,0,1,8,1,,0,1,,2520
2021/6/17 1:00,20.9,8,1,0,1,8,1,,0,1,,2381
2021/6/17 2:00,20.6,8,1,0,1,8,1,,0,1,,2353
2021/6/17 3:00,20.3,8,1,0,0,8,1,10,8,1,,2384
2021/6/17 4:00,19.6,8,1,0.5,0,8,1,,0,1,,2407
2021/6/17 5:00,19.7,8,1,0,0,8,1,,0,1,,2436
2021/6/17 6:00,19.6,8,1,0,0,8,1,4,8,1,,2548
2021/6/17 7:00,20.1,8,1,0,1,8,1,,0,1,,2809
2021/6/17 8:00,21.7,8,1,0,1,8,1,,0,1,,3181
2021/6/17 9:00,22,8,1,0,1,8,1,4,8,1,,3496
2021/6/17 10:00,23,8,1,0,1,8,1,,0,1,,3628
2021/6/17 11:00,20.5,8,1,3,0,8,1,,0,1,,3698
2021/6/17 12:00,22.2,8,1,0,0,8,1,4,8,1,,3635
2021/6/17 13:00,23.6,8,1,0,0,8,1,,0,1,,3724
2021/6/17 14:00,26,8,1,0,1,8,1,,0,1,,3744
2021/6/17 15:00,26.3,8,1,0,1,8,1,2,8,1,,3687
2021/6/17 16:00,25.4,8,1,0,1,8,1,,0,1,,3637
2021/6/17 17:00,23.6,8,1,0,1,8,1,,0,1,,3498
2021/6/17 18:00,22.8,8,1,0,1,8,1,2,8,1,,3412
2021/6/17 19:00,22.2,8,1,0,1,8,1,,0,1,,3337
2021/6/17 20:00,21.3,8,1,0,1,8,1,,0,1,,3132
2021/6/17 21:00,21.2,8,1,0,1,8,1,4,8,1,,2949
2021/6/17 22:00,21,8,1,0,1,8,1,,0,1,,2819
2021/6/17 23:00,20.6,8,1,0,1,8,1,,0,1,,2680
2021/6/18 0:00,19,8,1,0,1,8,1,,0,1,,2471
2021/6/18 1:00,18.9,8,1,0,1,8,1,,0,1,,2340
2021/6/18 2:00,19.2,8,1,0,1,8,1,,0,1,,2311
2021/6/18 3:00,19.1,8,1,0,1,8,1,4,8,1,,2343
2021/6/18 4:00,19.3,8,1,0,1,8,1,,0,1,,2368
2021/6/18 5:00,19.5,8,1,0,1,8,1,,0,1,,2369
2021/6/18 6:00,19.4,8,1,0,1,8,1,4,8,1,,2464
2021/6/18 7:00,21.3,8,1,0,1,8,1,,0,1,,2719
2021/6/18 8:00,22.4,8,1,0,1,8,1,,0,1,,3135
2021/6/18 9:00,22,8,1,0,1,8,1,3,8,1,,3523
2021/6/18 10:00,24.4,8,1,0,1,8,1,,0,1,,3681
2021/6/18 11:00,25.1,8,1,0,1,8,1,,0,1,,3764
2021/6/18 12:00,26.7,8,1,0,1,8,1,3,8,1,,3691
2021/6/18 13:00,26.6,8,1,0,1,8,1,,0,1,,3839
2021/6/18 14:00,26,8,1,0,1,8,1,,0,1,,3834
2021/6/18 15:00,26,8,1,0,1,8,1,3,8,1,,3758
2021/6/18 16:00,25.9,8,1,0,1,8,1,,0,1,,3676
2021/6/18 17:00,24.3,8,1,0,1,8,1,,0,1,,3495
2021/6/18 18:00,23.4,8,1,0,1,8,1,4,8,1,,3458
2021/6/18 19:00,23.3,8,1,0,1,8,1,,0,1,,3382
2021/6/18 20:00,23.4,8,1,0,0,8,1,,0,1,,3185
2021/6/18 21:00,22.8,8,1,0,0,8,1,4,8,1,,2992
2021/6/18 22:00,23,8,1,0,1,8,1,,0,1,,2885
2021/6/18 23:00,23.2,8,1,0,0,8,1,,0,1,,2749
2021/6/19 0:00,22.9,8,1,0,0,8,1,,0,1,,2543
2021/6/19 1:00,22,8,1,0,0,8,1,,0,1,,2404
2021/6/19 2:00,21.6,8,1,0.5,0,8,1,,0,1,,2357
2021/6/19 3:00,20.3,8,1,0,0,8,1,10,8,1,,2372
2021/6/19 4:00,20.4,8,1,0.5,0,8,1,,0,1,,2378
2021/6/19 5:00,19.5,8,1,0.5,0,8,1,,0,1,,2356
2021/6/19 6:00,19.9,8,1,0.5,0,8,1,10,8,1,,2393
2021/6/19 7:00,19.4,8,1,0,0,8,1,,0,1,,2523
2021/6/19 8:00,20.3,8,1,0.5,0,8,1,,0,1,,2735
2021/6/19 9:00,20.4,8,1,0.5,0,8,1,10,8,1,,2927
2021/6/19 10:00,19.9,8,1,2.5,0,8,1,,0,1,,3008
2021/6/19 11:00,20.3,8,1,1,0,8,1,,0,1,,3033
2021/6/19 12:00,20.6,8,1,1,0,8,1,10,8,1,,3019
2021/6/19 13:00,20.9,8,1,1,0,8,1,,0,1,,2999
2021/6/19 14:00,20.7,8,1,0.5,0,8,1,,0,1,,2975
2021/6/19 15:00,20.5,8,1,1,0,8,1,10,8,1,,2948
2021/6/19 16:00,20.7,8,1,0,0,8,1,,0,1,,2943
2021/6/19 17:00,20.2,8,1,0,0,8,1,,0,1,,2960
2021/6/19 18:00,20,8,1,0,0,8,1,4,8,1,,2998
2021/6/19 19:00,20.5,8,1,0,0,8,1,,0,1,,2983
2021/6/19 20:00,20.1,8,1,0,0,8,1,,0,1,,2838
2021/6/19 21:00,19.9,8,1,0.5,0,8,1,10,8,1,,2677
2021/6/19 22:00,19.7,8,1,0,0,8,1,,0,1,,2581
2021/6/19 23:00,19.4,8,1,1,0,8,1,,0,1,,2485
2021/6/20 0:00,19.5,8,1,0.5,0,8,1,,0,1,,2327
2021/6/20 1:00,19.9,8,1,1.5,0,8,1,,0,1,,2215
2021/6/20 2:00,19.7,8,1,1,0,8,1,,0,1,,2188
2021/6/20 3:00,19.6,8,1,2,0,8,1,10,8,1,,2216
2021/6/20 4:00,19.6,8,1,2,0,8,1,,0,1,,2225
2021/6/20 5:00,19.6,8,1,5,0,8,1,,0,1,,2202
2021/6/20 6:00,19.7,8,1,1.5,0,8,1,10,8,1,,2186
2021/6/20 7:00,19.9,8,1,1,0,8,1,,0,1,,2288
2021/6/20 8:00,20.4,8,1,0.5,0,8,1,,0,1,,2508
2021/6/20 9:00,20.8,8,1,0,0,8,1,10,8,1,,2659
2021/6/20 10:00,22.2,8,1,0,0,8,1,,0,1,,2739
2021/6/20 11:00,23.4,8,1,0,1,8,1,,0,1,,2825
2021/6/20 12:00,24.4,8,1,0,1,8,1,4,8,1,,2902
2021/6/20 13:00,26.9,8,1,0,1,8,1,,0,1,,2957
2021/6/20 14:00,26.4,8,1,0,1,8,1,,0,1,,2988
2021/6/20 15:00,27.4,8,1,0,1,8,1,4,8,1,,2932
2021/6/20 16:00,25.4,8,1,0,1,8,1,,0,1,,2939
2021/6/20 17:00,25.2,8,1,0,1,8,1,,0,1,,2991
2021/6/20 18:00,24.9,8,1,0,1,8,1,4,8,1,,3091
2021/6/20 19:00,24.4,8,1,0,1,8,1,,0,1,,3108
2021/6/20 20:00,23.7,8,1,0,1,8,1,,0,1,,2966
2021/6/20 21:00,23.8,8,1,0,1,8,1,4,8,1,,2805
2021/6/20 22:00,23.9,8,1,0,1,8,1,,0,1,,2664
2021/6/20 23:00,22.9,8,1,0,1,8,1,,0,1,,2524
2021/6/21 0:00,22.9,8,1,0,1,8,1,,0,1,,2347
2021/6/21 1:00,22.6,8,1,0,1,8,1,,0,1,,2213
2021/6/21 2:00,21,8,1,0,1,8,1,,0,1,,2188
2021/6/21 3:00,20.5,8,1,0,1,8,1,2,8,1,,2231
2021/6/21 4:00,19.8,8,1,0,1,8,1,,0,1,,2255
2021/6/21 5:00,20.2,8,1,0,1,8,1,,0,1,,2272
2021/6/21 6:00,20.4,8,1,0,1,8,1,4,8,1,,2418
2021/6/21 7:00,21.2,8,1,0,1,8,1,,0,1,,2702
2021/6/21 8:00,22.4,8,1,0,1,8,1,,0,1,,3137
2021/6/21 9:00,23.4,8,1,0,1,8,1,4,8,1,,3472
2021/6/21 10:00,23.6,8,1,0,1,8,1,,0,1,,3608
2021/6/21 11:00,24.7,8,1,0,1,8,1,,0,1,,3679
2021/6/21 12:00,24.9,8,1,0,1,8,1,4,8,1,,3581
2021/6/21 13:00,26.3,8,1,0,1,8,1,,0,1,,3730
2021/6/21 14:00,26.1,8,1,0,1,8,1,,0,1,,3815
2021/6/21 15:00,27,8,1,0,1,8,1,2,8,1,,3809
2021/6/21 16:00,25.6,8,1,0,1,8,1,,0,1,,3779
2021/6/21 17:00,24.9,8,1,0,1,8,1,,0,1,,3592
2021/6/21 18:00,23.5,8,1,0,1,8,1,2,8,1,,3485
2021/6/21 19:00,22.9,8,1,0,1,8,1,,0,1,,3424
2021/6/21 20:00,22.4,8,1,0,1,8,1,,0,1,,3225
2021/6/21 21:00,22,8,1,0,1,8,1,2,8,1,,3029
2021/6/21 22:00,21.6,8,1,0,1,8,1,,0,1,,2901
2021/6/21 23:00,21.3,8,1,0,1,8,1,,0,1,,2753
2021/6/22 0:00,21,8,1,0,1,8,1,,0,1,,2534
2021/6/22 1:00,20.5,8,1,0,1,8,1,,0,1,,2397
2021/6/22 2:00,19.6,8,1,0,1,8,1,,0,1,,2363
2021/6/22 3:00,19.7,8,1,0,1,8,1,2,8,1,,2390
2021/6/22 4:00,19.8,8,1,0,1,8,1,,0,1,,2405
2021/6/22 5:00,19.5,8,1,0,1,8,1,,0,1,,2403
2021/6/22 6:00,21.4,8,1,0,1,8,1,4,8,1,,2550
2021/6/22 7:00,22.7,8,1,0,1,8,1,,0,1,,2849
2021/6/22 8:00,23.5,8,1,0,1,8,1,,0,1,,3258
2021/6/22 9:00,24.5,8,1,0,1,8,1,4,8,1,,3584
2021/6/22 10:00,24.5,8,1,0,1,8,1,,0,1,,3690
2021/6/22 11:00,25.9,8,1,0,1,8,1,,0,1,,3820
2021/6/22 12:00,28.3,8,1,0,1,8,1,3,8,1,,3733
2021/6/22 13:00,26.9,8,1,0,1,8,1,,0,1,,3866
2021/6/22 14:00,25.8,8,1,0,1,8,1,,0,1,,3857
2021/6/22 15:00,26.3,8,1,0,1,8,1,4,8,1,,3767
2021/6/22 16:00,24.8,8,1,0,1,8,1,,0,1,,3725
2021/6/22 17:00,24.1,8,1,0,1,8,1,,0,1,,3597
2021/6/22 18:00,23.7,8,1,0,1,8,1,4,8,1,,3546
2021/6/22 19:00,23,8,1,0,1,8,1,,0,1,,3463
2021/6/22 20:00,22.5,8,1,0,1,8,1,,0,1,,3258
2021/6/22 21:00,22.1,8,1,0,1,8,1,4,8,1,,3052
2021/6/22 22:00,22.1,8,1,0,1,8,1,,0,1,,2927
2021/6/22 23:00,22.1,8,1,0,1,8,1,,0,1,,2785
2021/6/23 0:00,21.5,8,1,0,1,8,1,,0,1,,2579
2021/6/23 1:00,20.9,8,1,0,1,8,1,,0,1,,2438
2021/6/23 2:00,21,8,1,0,1,8,1,,0,1,,2400
2021/6/23 3:00,21.5,8,1,0,1,8,1,4,8,1,,2423
2021/6/23 4:00,21.4,8,1,0,1,8,1,,0,1,,2438
2021/6/23 5:00,21.1,8,1,0,1,8,1,,0,1,,2449
2021/6/23 6:00,21.6,8,1,0,1,8,1,4,8,1,,2581
2021/6/23 7:00,22,8,1,0,1,8,1,,0,1,,2850
2021/6/23 8:00,22.7,8,1,0,1,8,1,,0,1,,3240
2021/6/23 9:00,23.3,8,1,0,1,8,1,4,8,1,,3586
2021/6/23 10:00,23.9,8,1,0,0,8,1,,0,1,,3657
2021/6/23 11:00,25.2,8,1,0,1,8,1,,0,1,,3681
2021/6/23 12:00,23.4,8,1,0,0,8,1,10,8,1,,3510
2021/6/23 13:00,21.3,8,1,1.5,0,8,1,,0,1,,3584
2021/6/23 14:00,21.8,8,1,0,0,8,1,,0,1,,3592
2021/6/23 15:00,21.2,8,1,0,0,8,1,10,8,1,,3574
2021/6/23 16:00,21.4,8,1,0,0,8,1,,0,1,,3573
2021/6/23 17:00,22.6,8,1,0,0,8,1,,0,1,,3495
2021/6/23 18:00,22.9,8,1,0,1,8,1,4,8,1,,3454
2021/6/23 19:00,22.2,8,1,0,1,8,1,,0,1,,3380
2021/6/23 20:00,22.1,8,1,0,1,8,1,,0,1,,3181
2021/6/23 21:00,22,8,1,0,1,8,1,4,8,1,,2993
2021/6/23 22:00,21.8,8,1,0,1,8,1,,0,1,,2861
2021/6/23 23:00,20.9,8,1,0,1,8,1,,0,1,,2706
2021/6/24 0:00,20.7,8,1,0,1,8,1,,0,1,,2498
2021/6/24 1:00,20.8,8,1,0,1,8,1,,0,1,,2374
2021/6/24 2:00,20.7,8,1,0,1,8,1,,0,1,,2343
2021/6/24 3:00,19.9,8,1,0,1,8,1,2,8,1,,2368
2021/6/24 4:00,19.6,8,1,0,1,8,1,,0,1,,2394
2021/6/24 5:00,19.7,8,1,0,1,8,1,,0,1,,2412
2021/6/24 6:00,20.7,8,1,0,1,8,1,4,8,1,,2538
2021/6/24 7:00,21.9,8,1,0,1,8,1,,0,1,,2809
2021/6/24 8:00,22.4,8,1,0,1,8,1,,0,1,,3246
2021/6/24 9:00,22.4,8,1,0,1,8,1,4,8,1,,3591
2021/6/24 10:00,22.7,8,1,0,0,8,1,,0,1,,3633
2021/6/24 11:00,24.7,8,1,0,1,8,1,,0,1,,3708
2021/6/24 12:00,26.2,8,1,0,1,8,1,4,8,1,,3682
2021/6/24 13:00,24.9,8,1,0,0,8,1,,0,1,,3808
2021/6/24 14:00,25.8,8,1,0,0,8,1,,0,1,,3831
2021/6/24 15:00,24.6,8,1,0,1,8,1,2,8,1,,3782
2021/6/24 16:00,25,8,1,0,1,8,1,,0,1,,3747
2021/6/24 17:00,25.6,8,1,0,0,8,1,,0,1,,3593
2021/6/24 18:00,24.5,8,1,0,0,8,1,2,8,1,,3507
2021/6/24 19:00,23.2,8,1,0,1,8,1,,0,1,,3421
2021/6/24 20:00,22.9,8,1,0,1,8,1,,0,1,,3218
2021/6/24 21:00,23.1,8,1,0,1,8,1,4,8,1,,3029
2021/6/24 22:00,22.3,8,1,0,1,8,1,,0,1,,2897
2021/6/24 23:00,22.5,8,1,0,1,8,1,,0,1,,2748
2021/6/25 0:00,22.2,8,1,0,1,8,1,,0,1,,2546
2021/6/25 1:00,22.6,8,1,0,1,8,1,,0,1,,2404
2021/6/25 2:00,22.4,8,1,0,1,8,1,,0,1,,2372
2021/6/25 3:00,21.7,8,1,0,1,8,1,4,8,1,,2400
2021/6/25 4:00,21.7,8,1,0,0,8,1,,0,1,,2415
2021/6/25 5:00,21,8,1,0,0,8,1,,0,1,,2421
2021/6/25 6:00,21.4,8,1,0,0,8,1,4,8,1,,2531
2021/6/25 7:00,22.1,8,1,0,1,8,1,,0,1,,2812
2021/6/25 8:00,22.8,8,1,0,0,8,1,,0,1,,3197
2021/6/25 9:00,23,8,1,0,1,8,1,4,8,1,,3538
2021/6/25 10:00,22.1,8,1,1.5,0,8,1,,0,1,,3668
2021/6/25 11:00,21.3,8,1,17.5,0,8,1,,0,1,,3738
2021/6/25 12:00,24.5,8,1,0,0,8,1,4,8,1,,3655
2021/6/25 13:00,26.2,8,1,0,1,8,1,,0,1,,3845
2021/6/25 14:00,26.5,8,1,0,1,8,1,,0,1,,3887
2021/6/25 15:00,26.9,8,1,0,1,8,1,2,8,1,,3835
2021/6/25 16:00,27,8,1,0,1,8,1,,0,1,,3764
2021/6/25 17:00,25.3,8,1,0,1,8,1,,0,1,,3590
2021/6/25 18:00,25,8,1,0,0,8,1,4,8,1,,3489
2021/6/25 19:00,24.3,8,1,0,0,8,1,,0,1,,3417
2021/6/25 20:00,23.4,8,1,0,0,8,1,,0,1,,3217
2021/6/25 21:00,23.1,8,1,0,1,8,1,4,8,1,,3014
2021/6/25 22:00,22.3,8,1,0,1,8,1,,0,1,,2899
2021/6/25 23:00,21.9,8,1,0,1,8,1,,0,1,,2756
2021/6/26 0:00,21.4,8,1,0,1,8,1,,0,1,,2551
2021/6/26 1:00,20.9,8,1,0,1,8,1,,0,1,,2415
2021/6/26 2:00,21,8,1,0,1,8,1,,0,1,,2368
2021/6/26 3:00,20.9,8,1,0,1,8,1,4,8,1,,2391
2021/6/26 4:00,20.9,8,1,0,1,8,1,,0,1,,2381
2021/6/26 5:00,20.7,8,1,0,0,8,1,,0,1,,2338
2021/6/26 6:00,22.4,8,1,0,1,8,1,2,8,1,,2368
2021/6/26 7:00,23.7,8,1,0,1,8,1,,0,1,,2522
2021/6/26 8:00,25.3,8,1,0,1,8,1,,0,1,,2831
2021/6/26 9:00,25.4,8,1,0,1,8,1,3,8,1,,3116
2021/6/26 10:00,26.1,8,1,0,1,8,1,,0,1,,3294
2021/6/26 11:00,27.3,8,1,0,1,8,1,,0,1,,3352
2021/6/26 12:00,26.8,8,1,0,1,8,1,3,8,1,,3280
2021/6/26 13:00,27.2,8,1,0,1,8,1,,0,1,,3279
2021/6/26 14:00,27.4,8,1,0,1,8,1,,0,1,,3206
2021/6/26 15:00,26.6,8,1,0,1,8,1,3,8,1,,3113
2021/6/26 16:00,26,8,1,0,1,8,1,,0,1,,3074
2021/6/26 17:00,25.5,8,1,0,1,8,1,,0,1,,3097
2021/6/26 18:00,25,8,1,0,1,8,1,4,8,1,,3166
2021/6/26 19:00,24.6,8,1,0,1,8,1,,0,1,,3177
2021/6/26 20:00,24.1,8,1,0,1,8,1,,0,1,,3022
2021/6/26 21:00,23.8,8,1,0,1,8,1,4,8,1,,2842
2021/6/26 22:00,23.2,8,1,0,1,8,1,,0,1,,2729
2021/6/26 23:00,22.8,8,1,0,1,8,1,,0,1,,2615
2021/6/27 0:00,23.2,8,1,0,1,8,1,,0,1,,2438
2021/6/27 1:00,22.4,8,1,0,1,8,1,,0,1,,2297
2021/6/27 2:00,22,8,1,0,0,8,1,,0,1,,2254
2021/6/27 3:00,21.8,8,1,0,0,8,1,4,8,1,,2277
2021/6/27 4:00,21.7,8,1,0,1,8,1,,0,1,,2272
2021/6/27 5:00,22,8,1,0,1,8,1,,0,1,,2212
2021/6/27 6:00,23.3,8,1,0,1,8,1,4,8,1,,2202
2021/6/27 7:00,23.6,8,1,0,1,8,1,,0,1,,2335
2021/6/27 8:00,25.3,8,1,0,1,8,1,,0,1,,2630
2021/6/27 9:00,24.5,8,1,0,1,8,1,4,8,1,,2908
2021/6/27 10:00,25.1,8,1,0,0,8,1,,0,1,,3013
2021/6/27 11:00,26.2,8,1,0,1,8,1,,0,1,,3054
2021/6/27 12:00,25.7,8,1,0,1,8,1,4,8,1,,3028
2021/6/27 13:00,25.4,8,1,0,1,8,1,,0,1,,2988
2021/6/27 14:00,25.2,8,1,0,1,8,1,,0,1,,2958
2021/6/27 15:00,24.9,8,1,0,1,8,1,4,8,1,,2942
2021/6/27 16:00,25,8,1,0,1,8,1,,0,1,,2968
2021/6/27 17:00,24.6,8,1,0,1,8,1,,0,1,,3066
2021/6/27 18:00,23.9,8,1,0,0,8,1,10,8,1,,3140
2021/6/27 19:00,23.6,8,1,0,0,8,1,,0,1,,3125
2021/6/27 20:00,23.2,8,1,0,0,8,1,,0,1,,2984
2021/6/27 21:00,22.6,8,1,0,0,8,1,10,8,1,,2813
2021/6/27 22:00,22.5,8,1,0,0,8,1,,0,1,,2668
2021/6/27 23:00,22.5,8,1,0,1,8,1,,0,1,,2537
2021/6/28 0:00,22.1,8,1,0,1,8,1,,0,1,,2374
2021/6/28 1:00,21.8,8,1,0,1,8,1,,0,1,,2240
2021/6/28 2:00,20.8,8,1,0,1,8,1,,0,1,,2205
2021/6/28 3:00,20.3,8,1,0,1,8,1,2,8,1,,2248
2021/6/28 4:00,21.1,8,1,0,1,8,1,,0,1,,2281
2021/6/28 5:00,20.5,8,1,0,1,8,1,,0,1,,2320
2021/6/28 6:00,22.1,8,1,0,1,8,1,1,8,1,,2491
2021/6/28 7:00,23.8,8,1,0,1,8,1,,0,1,,2846
2021/6/28 8:00,24.7,8,1,0,1,8,1,,0,1,,3361
2021/6/28 9:00,25.3,8,1,0,1,8,1,2,8,1,,3808
2021/6/28 10:00,26.1,8,1,0,1,8,1,,0,1,,3978
2021/6/28 11:00,26.9,8,1,0,1,8,1,,0,1,,4018
2021/6/28 12:00,28.2,8,1,0,1,8,1,3,8,1,,3912
2021/6/28 13:00,27.6,8,1,0,1,8,1,,0,1,,4032
2021/6/28 14:00,28,8,1,0,1,8,1,,0,1,,4086
2021/6/28 15:00,28.3,8,1,0,1,8,1,3,8,1,,4027
2021/6/28 16:00,27.2,8,1,0,1,8,1,,0,1,,3945
2021/6/28 17:00,27,8,1,0,1,8,1,,0,1,,3761
2021/6/28 18:00,26.3,8,1,0,1,8,1,3,8,1,,3678
2021/6/28 19:00,24.9,8,1,0,1,8,1,,0,1,,3561
2021/6/28 20:00,24,8,1,0,1,8,1,,0,1,,3335
2021/6/28 21:00,23.5,8,1,0,0,8,1,10,8,1,,3119
2021/6/28 22:00,22.8,8,1,0,0,8,1,,0,1,,2968
2021/6/28 23:00,22.4,8,1,0,0,8,1,,0,1,,2795
2021/6/29 0:00,21.3,8,1,0,0,8,1,,0,1,,2588
2021/6/29 1:00,20.6,8,1,4.5,0,8,1,,0,1,,2431
2021/6/29 2:00,19.5,8,1,2,0,8,1,,0,1,,2394
2021/6/29 3:00,19.5,8,1,3,0,8,1,10,8,1,,2423
2021/6/29 4:00,19.3,8,1,3.5,0,8,1,,0,1,,2450
2021/6/29 5:00,19.3,8,1,2,0,8,1,,0,1,,2501
2021/6/29 6:00,19.5,8,1,2.5,0,8,1,10,8,1,,2655
2021/6/29 7:00,19.6,8,1,2,0,8,1,,0,1,,2925
2021/6/29 8:00,19.4,8,1,0.5,0,8,1,,0,1,,3295
2021/6/29 9:00,20.1,8,1,0.5,0,8,1,10,8,1,,3504
2021/6/29 10:00,21,8,1,0,0,8,1,,0,1,,3571
2021/6/29 11:00,21.9,8,1,0,0,8,1,,0,1,,3644
2021/6/29 12:00,24.1,8,1,0,1,8,1,4,8,1,,3663
2021/6/29 13:00,25.5,8,1,0,1,8,1,,0,1,,3800
2021/6/29 14:00,26.4,8,1,0,1,8,1,,0,1,,3941
2021/6/29 15:00,27,8,1,0,1,8,1,2,8,1,,3914
2021/6/29 16:00,27.3,8,1,0,1,8,1,,0,1,,3859
2021/6/29 17:00,25.8,8,1,0,0,8,1,,0,1,,3734
2021/6/29 18:00,26.3,8,1,0,0,8,1,10,8,1,,3671
2021/6/29 19:00,22.2,8,1,3.5,0,8,1,,0,1,,3527
2021/6/29 20:00,22.2,8,1,2,0,8,1,,0,1,,3297
2021/6/29 21:00,20.7,8,1,10,0,8,1,10,8,1,,3078
2021/6/29 22:00,19.8,8,1,6,0,8,1,,0,1,,2924
2021/6/29 23:00,19.3,8,1,1,0,8,1,,0,1,,2752
2021/6/30 0:00,18.8,8,1,10,0,8,1,,0,1,,2542
2021/6/30 1:00,18.8,8,1,2.5,0,8,1,,0,1,,2398
2021/6/30 2:00,18.6,8,1,0,0,8,1,,0,1,,2353
2021/6/30 3:00,18.7,8,1,0,1,8,1,4,8,1,,2383
2021/6/30 4:00,18.9,8,1,0,0,8,1,,0,1,,2403
2021/6/30 5:00,18.7,8,1,0,0,8,1,,0,1,,2420
2021/6/30 6:00,19,8,1,0,0,8,1,4,8,1,,2556
2021/6/30 7:00,19.8,8,1,0,1,8,1,,0,1,,2838
2021/6/30 8:00,20.3,8,1,0,1,8,1,,0,1,,3204
2021/6/30 9:00,20.6,8,1,0,1,8,1,4,8,1,,3442
2021/6/30 10:00,21.1,8,1,0,0,8,1,,0,1,,3475
2021/6/30 11:00,21.6,8,1,0,0,8,1,,0,1,,3525
2021/6/30 12:00,22.1,8,1,0,1,8,1,4,8,1,,3418
2021/6/30 13:00,22.2,8,1,0,1,8,1,,0,1,,3537
2021/6/30 14:00,22.1,8,1,0,1,8,1,,0,1,,3581
2021/6/30 15:00,22.5,8,1,0,1,8,1,4,8,1,,3560
2021/6/30 16:00,22.5,8,1,0,1,8,1,,0,1,,3535
2021/6/30 17:00,21.9,8,1,0,0,8,1,,0,1,,3474
2021/6/30 18:00,20.6,8,1,0.5,0,8,1,10,8,1,,3437
