,elec_tra,elec_tes,elec
39383,2380.7764,,2392.0
39384,2348.8628,,2218.0
39385,2184.839,,2088.0
39386,2041.4987,,2079.0
39387,2105.8535,,2114.0
39388,2199.571,,2167.0
39389,2244.8994,,2232.0
39390,2377.415,,2327.0
39391,2488.7366,,2514.0
39392,2768.9978,,2855.0
39393,3134.4543,,3170.0
39394,3275.106,,3326.0
39395,3342.3787,,3429.0
39396,3455.7822,,3346.0
39397,3312.5083,,3445.0
39398,3447.0264,,3462.0
39399,3450.2417,,3445.0
39400,3368.4126,,3450.0
39401,3386.03,,3405.0
39402,3402.9607,,3361.0
39403,3216.036,,3198.0
39404,3005.341,,3030.0
39405,2848.8337,,2862.0
39406,2691.026,,2738.0
39407,2596.891,,2597.0
39408,2459.161,,2397.0
39409,2285.916,,2262.0
39410,2212.419,,2231.0
39411,2255.4304,,2261.0
39412,2299.3103,,2303.0
39413,2344.0718,,2357.0
39414,2494.5757,,2454.0
39415,2636.0027,,2671.0
39416,2948.8557,,2974.0
39417,3214.4768,,3253.0
39418,3366.8757,,3287.0
39419,3219.6697,,3353.0
39420,3294.3948,,3171.0
39421,3182.8982,,3267.0
39422,3284.684,,3256.0
39423,3200.6284,,3208.0
39424,3240.3606,,3242.0
39425,3277.7668,,3294.0
39426,3413.841,,3263.0
39427,3178.708,,3124.0
39428,2958.5164,,2970.0
39429,2794.7986,,2812.0
39430,2680.887,,2684.0
39431,2520.205,,2537.0
39432,2417.2415,,2351.0
39433,2284.9087,,2217.0
39434,2163.395,,2191.0
39435,2179.5972,,2230.0
39436,2242.7861,,2273.0
39437,2391.6814,,2328.0
39438,2509.76,,2402.0
39439,2672.9307,,2535.0
39440,2732.992,,2811.0
39441,2940.2112,,3069.0
39442,3183.5334,,3211.0
39443,3236.7842,,3280.0
39444,3219.1047,,3179.0
39445,3243.421,,3281.0
39446,3293.3108,,3304.0
39447,3273.4204,,3313.0
39448,3316.6025,,3337.0
39449,3361.7031,,3317.0
39450,3356.4243,,3290.0
39451,3208.636,,3155.0
39452,2992.6663,,3014.0
39453,2864.848,,2850.0
39454,2715.595,,2730.0
39455,2624.0042,,2592.0
