,elec_tra,elec_tes,elec
645,91422.22,,85337.0
646,82559.83,,78182.0
647,76907.58,,85578.0
648,88119.59,,87928.0
649,83961.96,,90161.0
650,88751.16,,93313.0
651,100625.33,,97694.0
652,96302.25,,90842.0
653,83518.79,,83776.0
654,88387.22,,95621.0
655,97610.85,,92198.0
656,90301.69,,92990.0
657,93987.445,,88021.0
658,92636.47,,88883.0
659,83177.11,,83561.0
660,79579.67,,78224.0
661,85502.79,,101258.0
662,102392.11,,97870.0
663,94904.41,,99323.0
664,99611.13,,104453.0
665,102985.914,,104906.0
666,101237.35,,95818.0
667,94433.484,,92001.0
668,104793.1,,97941.0
669,98951.984,,99910.0
670,98130.65,,98086.0
671,98818.74,,101949.0
672,98001.48,,106343.0
673,101816.23,,90872.0
674,85441.85,,83338.0
675,91492.6,,96604.0
676,98569.06,,98445.0
677,95688.086,,98042.0
678,99980.53,,98507.0
679,98042.12,,97190.0
680,89587.1,,87053.0
681,82972.77,,76013.0
682,86015.375,,85614.0
683,86937.99,,95338.0
684,97903.445,,93347.0
685,93053.48,,87234.0
686,88504.734,,90469.0
687,86518.26,,83896.0
688,77716.234,,83262.0
689,88752.71,,91725.0
690,93058.25,,88644.0
691,87206.4,,93249.0
692,92151.83,,99183.0
693,99014.516,,96111.0
694,89587.195,,84173.0
695,85798.61,,81574.0
696,89608.6,,90252.0
697,87712.695,,88553.0
698,90382.13,,86584.0
699,91758.24,,81495.0
700,82760.766,,82128.0
701,78175.48,,76433.0
702,77711.24,,67607.0
703,75451.164,,77011.0
704,79328.695,,80787.0
705,82166.695,,88244.0
706,87753.08,,92774.0
707,92051.58,,84783.0
708,79578.76,,78097.0
709,75166.164,,72003.0
710,79401.76,,80443.0
711,81750.05,,79505.0
712,83651.72,,75637.0
713,81126.07,,74223.0
714,73230.49,,77015.0
715,72697.32,,74251.0
716,71384.94,,68785.0
717,75771.164,,76564.0
718,78708.16,,83239.0
719,81450.99,,89395.0
720,89668.73,,84565.0
721,82368.164,,78284.0
722,75183.79,,71249.0
723,69872.305,,65336.004
724,69358.1,,72027.0
725,75725.875,,72143.0
726,77014.625,,70931.0
727,71653.305,,70547.0
728,70334.46,,69597.0
729,66464.914,,65527.0
730,64188.004,,62002.0
731,70697.82,,69919.0
732,70791.76,,72180.0
733,72011.49,,71951.0
734,72179.125,,72127.0
735,72428.58,,72228.0
736,68520.39,,66711.0
737,63408.863,,63457.996
738,71335.195,,72171.0
739,72815.97,,72948.0
740,72250.984,,73116.0
741,74557.88,,72230.0
742,71831.36,,71427.0
743,65939.086,,67375.0
744,65684.016,,63321.0
745,71098.625,,70643.0
746,72292.81,,74919.0
747,74835.68,,74676.0
748,74790.67,,72419.0
749,71450.85,,71765.0
750,67514.01,,66066.0
751,65913.19,,62859.996
752,69868.25,,70314.0
753,72367.1,,72390.0
754,72361.02,,73226.0
755,72555.57,,70571.0
756,71031.36,,69468.0
757,65719.01,,63234.0
758,63123.52,,59196.004
759,67099.04,,60992.0
760,65389.805,,66988.0
761,68379.25,,66011.0
762,66358.664,,60987.004
763,63624.34,,57096.0
764,59171.79,,56853.0
765,58025.258,,57876.0
766,61731.055,,68811.0
767,72303.11,,71674.0
768,72410.08,,73201.0
769,75047.48,,72635.0
770,68533.9,,70527.0
771,68373.75,,64398.996
772,64096.574,,61349.0
773,66285.75,,70438.0
774,75185.36,,72612.0
775,72414.89,,74589.0
776,78545.086,,76840.0
777,75753.13,,77813.0
778,74472.91,,67664.0
779,64544.977,,59538.996
780,67599.4,,69983.0
781,74876.24,,72726.0
782,74618.39,,72079.0
783,75262.01,,73791.0
784,72663.234,,74426.0
785,67744.59,,66042.0
786,61049.957,,62664.004
787,73324.22,,72441.0
788,73850.8,,75638.0
789,75834.82,,74721.0
790,76954.76,,72459.0
791,72087.28,,72876.0
792,66058.49,,67353.0
793,64744.332,,64241.0
794,72930.61,,75647.0
795,79515.734,,77811.0
796,77608.71,,75696.0
797,74028.28,,76994.0
798,77530.195,,78591.0
799,75495.13,,74778.0
800,72388.22,,64908.0
801,72980.77,,72911.0
802,77336.47,,75600.0
803,72512.555,,75517.0
804,75606.734,,74345.0
805,76316.15,,73129.0
806,69628.77,,65666.0
807,65129.137,,61079.0
808,68223.6,,72116.0
809,73602.42,,76223.0
810,76708.67,,75671.0
811,75753.33,,75567.0
812,75524.83,,77565.0
813,71524.76,,68542.0
814,63339.188,,64926.0
815,74760.76,,81581.0
816,84944.266,,83887.0
817,83040.38,,87623.0
818,88801.62,,89018.0
819,89687.07,,91522.0
820,84915.94,,85628.0
821,83396.33,,80473.0
822,91149.375,,94539.0
823,100401.03,,95409.0
824,97297.18,,91734.0
825,90464.055,,88895.0
826,90636.97,,81470.0
827,76706.81,,75164.0
828,73511.445,,76011.0
829,85352.0,,91179.0
830,93062.97,,95351.0
831,95048.21,,97041.0
832,95075.42,,91642.0
833,86017.43,,97110.0
834,93281.766,,91621.0
835,91943.02,,87383.0
836,92411.336,,93374.0
837,95834.85,,103315.0
838,103115.96,,106693.0
839,102601.2,,105399.0
840,102102.11,,104646.0
841,100107.14,,96899.0
842,93205.14,,94123.0
843,99485.46,,107220.0
844,109061.63,,105890.0
845,102568.29,,100877.0
846,98709.6,,90318.0
847,92474.39,,85587.0
848,80780.35,,76814.0
849,78027.27,,80754.0
850,91044.16,,93767.0
851,97779.25,,98834.0
852,94252.59,,104247.0
853,102467.04,,107653.0
854,102847.39,,106708.0
855,99943.516,,94789.0
856,94995.04,,92993.0
857,100482.555,,100589.0
858,94190.09,,83199.0
859,85631.41,,83073.0
860,90275.24,,90771.0
861,92611.086,,97309.0
862,90877.61,,86470.0
863,88563.22,,76980.0
864,83975.3,,82104.0
865,80309.336,,84364.0
866,85570.46,,85442.0
867,92372.38,,84618.0
868,84086.89,,75818.0
869,73475.37,,67673.0
870,67741.125,,66187.0
871,73821.336,,78290.0
872,81163.96,,92518.0
873,94658.414,,100221.0
874,99668.72,,100633.0
875,96944.99,,96985.0
876,88833.58,,95131.0
877,93670.914,,93626.0
878,95267.63,,101439.0
879,98003.336,,92946.0
880,95410.65,,89713.0
881,91547.93,,97132.0
882,94802.555,,98748.0
883,90860.25,,81402.0
884,82415.19,,68878.0
885,79031.164,,80565.0
886,84208.35,,87884.0
887,88272.64,,90813.0
888,95008.07,,89434.0
889,90630.71,,88801.0
890,81213.234,,85087.0
891,78669.305,,78761.0
892,83984.125,,86580.0
893,88370.59,,77452.0
894,81844.86,,74358.0
895,79950.85,,76631.0
896,79799.61,,77317.0
897,76770.445,,69767.0
898,69032.234,,66441.0
899,73566.35,,74870.0
900,74218.08,,79966.0
901,79326.586,,76723.0
902,78824.805,,74972.0
903,74789.08,,73366.0
904,70853.8,,69299.0
905,67339.38,,66298.0
906,75344.11,,72696.0
907,74695.5,,76736.0
908,76318.99,,73270.0
909,73408.19,,72439.0
910,72325.945,,71488.0
911,67412.53,,66735.0
912,67299.984,,63857.996
913,70989.58,,78116.0
914,78554.65,,75031.0
915,72266.74,,74127.0
916,73909.43,,73760.0
917,74542.09,,73817.0
918,68633.57,,71549.0
919,70372.38,,71781.0
920,78380.125,,67221.0
921,68646.984,,74851.0
922,74700.75,,76351.0
923,77030.42,,76883.0
924,76690.07,,74325.0
925,73268.08,,66169.0
926,65746.336,,62085.0
927,64735.465,,70689.0
928,75403.23,,72389.0
929,72981.64,,72198.0
930,73467.266,,71803.0
931,71599.64,,71904.0
932,67559.664,,65994.0
933,64717.695,,61717.0
934,69590.72,,70032.0
935,70726.33,,73125.0
936,73111.44,,72596.0
937,72667.695,,71877.0
938,72575.164,,71622.0
939,67291.38,,66897.0
940,62979.9,,61665.0
941,69796.33,,70048.0
942,71744.95,,71631.0
943,71430.32,,71752.0
944,72807.02,,72346.0
945,72152.83,,72279.0
946,66799.75,,65158.996
947,64752.93,,63358.996
948,70902.0,,71333.0
949,71572.055,,73871.0
