,elec_tra,elec_tes,elec
12370,4626.4463,,4644.0
12371,4725.7705,,4788.0
12372,4724.862,,4716.0
12373,4811.652,,4874.0
12374,4885.3477,,4853.0
12375,4809.6284,,4827.0
12376,4761.132,,4824.0
12377,4680.3647,,4705.0
12378,4611.812,,4682.0
12379,4535.305,,4520.0
12380,4265.6416,,4264.0
12381,3978.5796,,3988.0002
12382,3724.7268,,3784.9998
12383,3463.9175,,3505.0
12384,3187.1157,,3178.0
12385,2926.3918,,2948.0
12386,2796.7747,,2826.0
12387,2776.0393,,2786.0
12388,2759.607,,2793.0
12389,2817.0256,,2835.0
12390,3066.618,,3075.0
12391,3468.576,,3567.0
12392,4170.9062,,4188.0
12393,4668.7163,,4662.0
12394,4846.435,,4817.0
12395,4912.2803,,4908.0
12396,4817.7705,,4750.0
12397,4925.8994,,4778.0
12398,4823.041,,4745.0
12399,4703.85,,4592.0
12400,4537.8335,,4494.0
12401,4400.232,,4333.0
12402,4264.0024,,4278.0
12403,4169.6675,,4094.0
12404,3812.2747,,3869.0002
12405,3569.4521,,3620.0
12406,3354.9646,,3459.0
12407,3222.6353,,3210.0
12408,2966.5122,,2921.0
12409,2773.9592,,2713.0
12410,2610.3586,,2613.0
12411,2567.2139,,2582.0
12412,2538.232,,2595.0
12413,2638.812,,2645.0
12414,2856.6594,,2834.0
12415,3219.319,,3164.0
12416,3546.3547,,3573.0
12417,3850.7366,,3839.0
12418,3927.3787,,3881.9998
12419,3852.279,,3877.0
12420,3787.5308,,3652.0
12421,3739.5166,,3703.0
12422,3682.3,,3692.0
12423,3655.8276,,3644.0
12424,3674.1057,,3646.0
12425,3727.4133,,3586.0
12426,3573.052,,3624.0
12427,3560.328,,3490.0
12428,3257.1184,,3298.0
12429,3044.0564,,3101.0
12430,2877.8591,,2977.0
12431,2794.9927,,2793.0
12432,2607.6016,,2581.0
12433,2478.011,,2436.0
12434,2374.4592,,2375.0
12435,2364.7544,,2373.0
12436,2346.4067,,2409.0
12437,2446.998,,2449.0
12438,2571.7546,,2599.0
12439,2873.7366,,2884.0
12440,3179.8118,,3237.0
12441,3462.9216,,3556.0
12442,3672.488,,3691.0
12443,3743.9763,,3774.0
12444,3687.9907,,3671.0
12445,3784.8457,,3814.9998
12446,3841.3074,,3760.0
12447,3739.4373,,3657.0
12448,3613.657,,3610.0
12449,3526.9753,,3536.0
12450,3490.2185,,3544.0
12451,3470.5488,,3386.0
12452,3176.203,,3209.0
12453,3005.5479,,3010.0
12454,2828.1296,,2917.0
12455,2695.208,,2757.0
12456,2517.6316,,2543.0
12457,2398.0823,,2400.0
12458,2349.5986,,2336.0
12459,2343.2776,,2324.0
12460,2302.8591,,2340.0
12461,2290.091,,2350.0
12462,2416.7866,,2393.0
12463,2546.8496,,2535.0
12464,2764.776,,2759.0
12465,2962.5068,,2909.0
12466,2948.186,,2963.0
12467,2958.4456,,2976.0
12468,2932.5842,,2966.0
12469,2958.6877,,3056.0
12470,3049.4165,,3064.0
12471,3050.5981,,3037.0
12472,3035.339,,3019.0
12473,3027.9392,,3011.0
12474,2995.014,,3138.0
12475,3158.6091,,3084.0
12476,2964.5088,,2937.0
12477,2802.4414,,2770.0
12478,2625.4653,,2659.0
12479,2518.5935,,2517.0
12480,2325.2822,,2337.0
12481,2203.3179,,2220.0
12482,2186.3154,,2177.0
12483,2197.92,,2185.0
12484,2182.7766,,2204.0
12485,2156.7546,,2173.0
12486,2162.2786,,2170.0
12487,2262.9707,,2307.0
12488,2520.6782,,2529.0
12489,2747.8984,,2770.0
12490,2893.314,,2932.0
12491,3001.2432,,2971.0
12492,2988.479,,2920.0
12493,2871.5671,,2960.0
12494,2992.0703,,2984.0
12495,2963.0403,,3001.0
12496,3021.3555,,2977.0
12497,2995.402,,3038.0
12498,3130.0454,,3211.0
12499,3246.9673,,3163.0
12500,3034.1504,,3043.0
12501,2899.1277,,2878.0
12502,2808.295,,2727.0
12503,2561.9067,,2560.0
12504,2371.2861,,2385.0
12505,2267.6934,,2258.0
12506,2231.2249,,2214.0
