ダウンロードした時刻: 2022/05/23 10:57:56,,,,,,,,,,,,
,,,,,,,,,,,,↓この列は手動
,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,,
年月日時,気温(℃),気温(℃),気温(℃),降水量(mm),降水量(mm),降水量(mm),降水量(mm),天気,天気,天気,,
,,品質情報,均質番号,,現象なし情報,品質情報,均質番号,,品質情報,均質番号,,実績(万kW)
2022/1/30 8:00:00,3.4,8,1,0,1,8,1,,0,1,,3591
2022/1/30 9:00:00,5.1,8,1,0,1,8,1,3,8,1,,3714
2022/1/30 10:00:00,5.5,8,1,0,1,8,1,,0,1,,3614
2022/1/30 11:00:00,7.2,8,1,0,1,8,1,,0,1,,3639
2022/1/30 12:00:00,8.2,8,1,0,1,8,1,3,8,1,,3700
2022/1/30 13:00:00,7.3,8,1,0,1,8,1,,0,1,,3520
2022/1/30 14:00:00,7.4,8,1,0,1,8,1,,0,1,,3540
2022/1/30 15:00:00,7.6,8,1,0,1,8,1,4,8,1,,3578
2022/1/30 16:00:00,7.5,8,1,0,1,8,1,,0,1,,3749
2022/1/30 17:00:00,7.1,8,1,0,1,8,1,,0,1,,4061
2022/1/30 18:00:00,6.7,8,1,0,1,8,1,4,8,1,,4173
2022/1/30 19:00:00,6.2,8,1,0,1,8,1,,0,1,,4145
2022/1/30 20:00:00,5.8,8,1,0,1,8,1,,0,1,,4048
2022/1/30 21:00:00,5.1,8,1,0,1,8,1,4,8,1,,3846
2022/1/30 22:00:00,4.6,8,1,0,1,8,1,,0,1,,3575
2022/1/30 23:00:00,4.4,8,1,0,1,8,1,,0,1,,3359
2022/1/31 00:00:00,3.9,8,1,0,1,8,1,,0,1,,3121
2022/1/31 1:00:00,3,8,1,0,1,8,1,,0,1,,3008
2022/1/31 2:00:00,2.9,8,1,0,1,8,1,,0,1,,2971
2022/1/31 3:00:00,2.4,8,1,0,1,8,1,2,8,1,,2964
2022/1/31 4:00:00,2.4,8,1,0,1,8,1,,0,1,,3023
2022/1/31 5:00:00,2.6,8,1,0,1,8,1,,0,1,,3276
2022/1/31 6:00:00,2.3,8,1,0,1,8,1,3,8,1,,3805
2022/1/31 7:00:00,2.3,8,1,0,1,8,1,,0,1,,4254
2022/1/31 8:00:00,2.8,8,1,0,1,8,1,,0,1,,4515
2022/1/31 9:00:00,5,8,1,0,1,8,1,1,8,1,,4591
2022/1/31 10:00:00,6.6,8,1,0,1,8,1,,0,1,,4483
2022/1/31 11:00:00,7.6,8,1,0,1,8,1,,0,1,,4384
2022/1/31 12:00:00,8.3,8,1,0,1,8,1,1,8,1,,4181
2022/1/31 13:00:00,8.8,8,1,0,1,8,1,,0,1,,4183
2022/1/31 14:00:00,9.4,8,1,0,1,8,1,,0,1,,4116
2022/1/31 15:00:00,8.7,8,1,0,1,8,1,1,8,1,,4141
2022/1/31 16:00:00,7.8,8,1,0,1,8,1,,0,1,,4344
2022/1/31 17:00:00,6.6,8,1,0,1,8,1,,0,1,,4571
2022/1/31 18:00:00,6,8,1,0,1,8,1,1,8,1,,4614
2022/1/31 19:00:00,4.7,8,1,0,1,8,1,,0,1,,4529
2022/1/31 20:00:00,5,8,1,0,1,8,1,,0,1,,4402
2022/1/31 21:00:00,3.7,8,1,0,1,8,1,1,8,1,,4179
2022/1/31 22:00:00,3.6,8,1,0,1,8,1,,0,1,,3901
2022/1/31 23:00:00,2.6,8,1,0,1,8,1,,0,1,,3647
2022/2/1 00:00:00,2.4,8,1,0,1,8,1,,0,1,,3357
2022/2/1 1:00:00,2.5,8,1,0,1,8,1,,0,1,,3225
2022/2/1 2:00:00,2.5,8,1,0,1,8,1,,0,1,,3160
2022/2/1 3:00:00,2.2,8,1,0,1,8,1,1,8,1,,3137
2022/2/1 4:00:00,2.1,8,1,0,1,8,1,,0,1,,3183
2022/2/1 5:00:00,2.2,8,1,0,1,8,1,,0,1,,3431
2022/2/1 6:00:00,1.7,8,1,0,1,8,1,1,8,1,,3947
2022/2/1 7:00:00,2,8,1,0,1,8,1,,0,1,,4371
2022/2/1 8:00:00,3.1,8,1,0,1,8,1,,0,1,,4593
2022/2/1 9:00:00,5.5,8,1,0,1,8,1,1,8,1,,4609
2022/2/1 10:00:00,7.4,8,1,0,1,8,1,,0,1,,4460
2022/2/1 11:00:00,8.2,8,1,0,1,8,1,,0,1,,4330
2022/2/1 12:00:00,8.8,8,1,0,1,8,1,1,8,1,,4113
2022/2/1 13:00:00,10.2,8,1,0,1,8,1,,0,1,,4130
2022/2/1 14:00:00,9.2,8,1,0,1,8,1,,0,1,,4092
2022/2/1 15:00:00,9,8,1,0,1,8,1,2,8,1,,4107
2022/2/1 16:00:00,8.8,8,1,0,1,8,1,,0,1,,4247
2022/2/1 17:00:00,8.5,8,1,0,1,8,1,,0,1,,4438
2022/2/1 18:00:00,7.8,8,1,0,1,8,1,1,8,1,,4491
2022/2/1 19:00:00,6.3,8,1,0,1,8,1,,0,1,,4395
2022/2/1 20:00:00,5.2,8,1,0,1,8,1,,0,1,,4265
2022/2/1 21:00:00,5.4,8,1,0,1,8,1,1,8,1,,4039
2022/2/1 22:00:00,5.4,8,1,0,1,8,1,,0,1,,3784
2022/2/1 23:00:00,5.3,8,1,0,1,8,1,,0,1,,3527
2022/2/2 00:00:00,4.2,8,1,0,1,8,1,,0,1,,3258
2022/2/2 1:00:00,2.8,8,1,0,1,8,1,,0,1,,3135
2022/2/2 2:00:00,2.3,8,1,0,1,8,1,,0,1,,3109
2022/2/2 3:00:00,1.9,8,1,0,1,8,1,1,8,1,,3083
2022/2/2 4:00:00,1.5,8,1,0,1,8,1,,0,1,,3128
2022/2/2 5:00:00,2.8,8,1,0,1,8,1,,0,1,,3355
2022/2/2 6:00:00,2.8,8,1,0,1,8,1,1,8,1,,3829
2022/2/2 7:00:00,2.8,8,1,0,1,8,1,,0,1,,4232
2022/2/2 8:00:00,3.9,8,1,0,1,8,1,,0,1,,4461
2022/2/2 9:00:00,6.1,8,1,0,1,8,1,1,8,1,,4497
2022/2/2 10:00:00,8.2,8,1,0,1,8,1,,0,1,,4388
2022/2/2 11:00:00,9.3,8,1,0,1,8,1,,0,1,,4298
2022/2/2 12:00:00,10.2,8,1,0,1,8,1,1,8,1,,4106
2022/2/2 13:00:00,10.4,8,1,0,1,8,1,,0,1,,4140
2022/2/2 14:00:00,9.4,8,1,0,1,8,1,,0,1,,4106
2022/2/2 15:00:00,9.1,8,1,0,1,8,1,2,8,1,,4130
2022/2/2 16:00:00,8.3,8,1,0,1,8,1,,0,1,,4289
2022/2/2 17:00:00,7,8,1,0,1,8,1,,0,1,,4486
2022/2/2 18:00:00,4.8,8,1,0,1,8,1,1,8,1,,4551
2022/2/2 19:00:00,6.5,8,1,0,1,8,1,,0,1,,4465
2022/2/2 20:00:00,5.8,8,1,0,1,8,1,,0,1,,4354
2022/2/2 21:00:00,5.1,8,1,0,1,8,1,1,8,1,,4143
2022/2/2 22:00:00,4.3,8,1,0,1,8,1,,0,1,,3896
2022/2/2 23:00:00,3.4,8,1,0,1,8,1,,0,1,,3646
2022/2/3 00:00:00,3.8,8,1,0,1,8,1,,0,1,,3362
2022/2/3 1:00:00,4,8,1,0,1,8,1,,0,1,,3223
2022/2/3 2:00:00,2.4,8,1,0,1,8,1,,0,1,,3178
2022/2/3 3:00:00,2.1,8,1,0,1,8,1,1,8,1,,3157
2022/2/3 4:00:00,1.2,8,1,0,1,8,1,,0,1,,3214
2022/2/3 5:00:00,1.6,8,1,0,1,8,1,,0,1,,3471
2022/2/3 6:00:00,1.2,8,1,0,1,8,1,1,8,1,,3977
2022/2/3 7:00:00,0.9,8,1,0,1,8,1,,0,1,,4421
2022/2/3 8:00:00,2.5,8,1,0,1,8,1,,0,1,,4793
2022/2/3 9:00:00,3.9,8,1,0,1,8,1,3,8,1,,4870
2022/2/3 10:00:00,6.7,8,1,0,1,8,1,,0,1,,4671
2022/2/3 11:00:00,9.3,8,1,0,1,8,1,,0,1,,4433
2022/2/3 12:00:00,9.3,8,1,0,1,8,1,2,8,1,,4175
2022/2/3 13:00:00,10,8,1,0,1,8,1,,0,1,,4156
2022/2/3 14:00:00,11.5,8,1,0,1,8,1,,0,1,,4057
2022/2/3 15:00:00,10.2,8,1,0,1,8,1,1,8,1,,4041
2022/2/3 16:00:00,9.7,8,1,0,1,8,1,,0,1,,4192
2022/2/3 17:00:00,8.3,8,1,0,1,8,1,,0,1,,4400
2022/2/3 18:00:00,6.3,8,1,0,1,8,1,3,8,1,,4445
2022/2/3 19:00:00,6.6,8,1,0,1,8,1,,0,1,,4344
2022/2/3 20:00:00,8.2,8,1,0,1,8,1,,0,1,,4221
2022/2/3 21:00:00,7.3,8,1,0,1,8,1,3,8,1,,4009
2022/2/3 22:00:00,6.3,8,1,0,1,8,1,,0,1,,3745
2022/2/3 23:00:00,5.7,8,1,0,1,8,1,,0,1,,3495
2022/2/4 00:00:00,5,8,1,0,1,8,1,,0,1,,3210
2022/2/4 1:00:00,4.6,8,1,0,1,8,1,,0,1,,3088
2022/2/4 2:00:00,4.1,8,1,0,1,8,1,,0,1,,3068
2022/2/4 3:00:00,3.5,8,1,0,1,8,1,3,8,1,,3055
2022/2/4 4:00:00,3.4,8,1,0,1,8,1,,0,1,,3108
2022/2/4 5:00:00,3,8,1,0,1,8,1,,0,1,,3326
2022/2/4 6:00:00,2.7,8,1,0,1,8,1,4,8,1,,3801
2022/2/4 7:00:00,3.3,8,1,0,1,8,1,,0,1,,4257
2022/2/4 8:00:00,3.9,8,1,0,1,8,1,,0,1,,4658
2022/2/4 9:00:00,4.1,8,1,0,1,8,1,4,8,1,,4851
2022/2/4 10:00:00,5.2,8,1,0,1,8,1,,0,1,,4701
2022/2/4 11:00:00,5.8,8,1,0,1,8,1,,0,1,,4565
2022/2/4 12:00:00,6.4,8,1,0,1,8,1,4,8,1,,4360
2022/2/4 13:00:00,7.7,8,1,0,1,8,1,,0,1,,4341
2022/2/4 14:00:00,8,8,1,0,1,8,1,,0,1,,4280
2022/2/4 15:00:00,7.6,8,1,0,1,8,1,4,8,1,,4269
2022/2/4 16:00:00,7.7,8,1,0,1,8,1,,0,1,,4381
2022/2/4 17:00:00,6.3,8,1,0,1,8,1,,0,1,,4529
2022/2/4 18:00:00,5.6,8,1,0,1,8,1,2,8,1,,4553
2022/2/4 19:00:00,5,8,1,0,1,8,1,,0,1,,4450
2022/2/4 20:00:00,5.9,8,1,0,1,8,1,,0,1,,4330
2022/2/4 21:00:00,3.7,8,1,0,1,8,1,1,8,1,,4106
2022/2/4 22:00:00,3.8,8,1,0,1,8,1,,0,1,,3886
2022/2/4 23:00:00,3.8,8,1,0,1,8,1,,0,1,,3672
2022/2/5 00:00:00,2.7,8,1,0,1,8,1,,0,1,,3394
2022/2/5 1:00:00,3.2,8,1,0,1,8,1,,0,1,,3245
2022/2/5 2:00:00,1.7,8,1,0,1,8,1,,0,1,,3176
2022/2/5 3:00:00,0.9,8,1,0,1,8,1,1,8,1,,3129
2022/2/5 4:00:00,0.7,8,1,0,1,8,1,,0,1,,3119
2022/2/5 5:00:00,1.5,8,1,0,1,8,1,,0,1,,3203
2022/2/5 6:00:00,1.8,8,1,0,1,8,1,1,8,1,,3458
2022/2/5 7:00:00,1.1,8,1,0,1,8,1,,0,1,,3697
2022/2/5 8:00:00,3.3,8,1,0,1,8,1,,0,1,,3860
2022/2/5 9:00:00,5.3,8,1,0,1,8,1,1,8,1,,3909
2022/2/5 10:00:00,6.2,8,1,0,1,8,1,,0,1,,3865
2022/2/5 11:00:00,7.4,8,1,0,1,8,1,,0,1,,3813
2022/2/5 12:00:00,7.8,8,1,0,1,8,1,2,8,1,,3761
2022/2/5 13:00:00,7.8,8,1,0,1,8,1,,0,1,,3714
2022/2/5 14:00:00,7.6,8,1,0,1,8,1,,0,1,,3703
2022/2/5 15:00:00,5.8,8,1,0,1,8,1,4,8,1,,3788
2022/2/5 16:00:00,4.8,8,1,0,1,8,1,,0,1,,3961
2022/2/5 17:00:00,4.6,8,1,0,1,8,1,,0,1,,4250
2022/2/5 18:00:00,3.7,8,1,0,1,8,1,1,8,1,,4389
2022/2/5 19:00:00,2.8,8,1,0,1,8,1,,0,1,,4368
2022/2/5 20:00:00,2.2,8,1,0,1,8,1,,0,1,,4283
2022/2/5 21:00:00,1.7,8,1,0,1,8,1,1,8,1,,4098
2022/2/5 22:00:00,1.2,8,1,0,1,8,1,,0,1,,3882
2022/2/5 23:00:00,0.5,8,1,0,1,8,1,,0,1,,3682
2022/2/6 00:00:00,0.6,8,1,0,1,8,1,,0,1,,3408
2022/2/6 1:00:00,-0.2,8,1,0,1,8,1,,0,1,,3248
2022/2/6 2:00:00,-0.5,8,1,0,1,8,1,,0,1,,3167
2022/2/6 3:00:00,-1.6,8,1,0,1,8,1,1,8,1,,3118
2022/2/6 4:00:00,-1.5,8,1,0,1,8,1,,0,1,,3103
2022/2/6 5:00:00,-0.8,8,1,0,1,8,1,,0,1,,3188
2022/2/6 6:00:00,-1.8,8,1,0,1,8,1,1,8,1,,3420
2022/2/6 7:00:00,-1.2,8,1,0,1,8,1,,0,1,,3668
2022/2/6 8:00:00,1.3,8,1,0,1,8,1,,0,1,,3799
2022/2/6 9:00:00,3.3,8,1,0,1,8,1,1,8,1,,3829
2022/2/6 10:00:00,4.4,8,1,0,1,8,1,,0,1,,3748
2022/2/6 11:00:00,5.9,8,1,0,1,8,1,,0,1,,3673
2022/2/6 12:00:00,6.7,8,1,0,1,8,1,2,8,1,,3627
2022/2/6 13:00:00,6.2,8,1,0,1,8,1,,0,1,,3610
2022/2/6 14:00:00,5.4,8,1,0,1,8,1,,0,1,,3590
2022/2/6 15:00:00,5.9,8,1,0,1,8,1,3,8,1,,3651
2022/2/6 16:00:00,5.3,8,1,0,1,8,1,,0,1,,3853
2022/2/6 17:00:00,4.4,8,1,0,1,8,1,,0,1,,4224
2022/2/6 18:00:00,3.7,8,1,0,1,8,1,1,8,1,,4423
2022/2/6 19:00:00,3.1,8,1,0,1,8,1,,0,1,,4414
2022/2/6 20:00:00,2.7,8,1,0,1,8,1,,0,1,,4336
2022/2/6 21:00:00,2.1,8,1,0,1,8,1,1,8,1,,4151
2022/2/6 22:00:00,1.6,8,1,0,1,8,1,,0,1,,3859
2022/2/6 23:00:00,0.7,8,1,0,1,8,1,,0,1,,3617
2022/2/7 00:00:00,0.5,8,1,0,1,8,1,,0,1,,3341
2022/2/7 1:00:00,-0.1,8,1,0,1,8,1,,0,1,,3196
2022/2/7 2:00:00,1.6,8,1,0,1,8,1,,0,1,,3135
2022/2/7 3:00:00,0.7,8,1,0,1,8,1,1,8,1,,3107
2022/2/7 4:00:00,0,8,1,0,1,8,1,,0,1,,3162
2022/2/7 5:00:00,1.1,8,1,0,1,8,1,,0,1,,3431
2022/2/7 6:00:00,1.2,8,1,0,1,8,1,1,8,1,,3990
2022/2/7 7:00:00,1.9,8,1,0,1,8,1,,0,1,,4450
2022/2/7 8:00:00,2.3,8,1,0,1,8,1,,0,1,,4698
2022/2/7 9:00:00,5,8,1,0,1,8,1,1,8,1,,4783
2022/2/7 10:00:00,5.9,8,1,0,1,8,1,,0,1,,4649
2022/2/7 11:00:00,7.6,8,1,0,1,8,1,,0,1,,4537
2022/2/7 12:00:00,8.3,8,1,0,1,8,1,1,8,1,,4321
2022/2/7 13:00:00,9,8,1,0,1,8,1,,0,1,,4318
2022/2/7 14:00:00,8.9,8,1,0,1,8,1,,0,1,,4247
2022/2/7 15:00:00,7.8,8,1,0,1,8,1,2,8,1,,4251
2022/2/7 16:00:00,7.4,8,1,0,1,8,1,,0,1,,4435
2022/2/7 17:00:00,6.2,8,1,0,1,8,1,,0,1,,4641
2022/2/7 18:00:00,6.3,8,1,0,1,8,1,2,8,1,,4704
2022/2/7 19:00:00,5.2,8,1,0,1,8,1,,0,1,,4611
2022/2/7 20:00:00,5.7,8,1,0,1,8,1,,0,1,,4477
2022/2/7 21:00:00,4.4,8,1,0,1,8,1,2,8,1,,4254
2022/2/7 22:00:00,3.8,8,1,0,1,8,1,,0,1,,3976
2022/2/7 23:00:00,3.5,8,1,0,1,8,1,,0,1,,3684
2022/2/8 00:00:00,3.6,8,1,0,1,8,1,,0,1,,3380
2022/2/8 1:00:00,3.5,8,1,0,1,8,1,,0,1,,3223
2022/2/8 2:00:00,3.6,8,1,0,1,8,1,,0,1,,3151
2022/2/8 3:00:00,3.3,8,1,0,1,8,1,4,8,1,,3113
2022/2/8 4:00:00,3,8,1,0,1,8,1,,0,1,,3147
2022/2/8 5:00:00,2.6,8,1,0,1,8,1,,0,1,,3375
2022/2/8 6:00:00,2.4,8,1,0,1,8,1,4,8,1,,3863
2022/2/8 7:00:00,2.9,8,1,0,1,8,1,,0,1,,4386
2022/2/8 8:00:00,3.4,8,1,0,1,8,1,,0,1,,4862
2022/2/8 9:00:00,3.7,8,1,0,1,8,1,4,8,1,,5059
2022/2/8 10:00:00,4.8,8,1,0,1,8,1,,0,1,,4903
2022/2/8 11:00:00,6,8,1,0,1,8,1,,0,1,,4753
2022/2/8 12:00:00,6.8,8,1,0,1,8,1,4,8,1,,4404
2022/2/8 13:00:00,7.8,8,1,0,1,8,1,,0,1,,4385
2022/2/8 14:00:00,8.6,8,1,0,1,8,1,,0,1,,4306
2022/2/8 15:00:00,8.2,8,1,0,1,8,1,2,8,1,,4242
2022/2/8 16:00:00,7.4,8,1,0,1,8,1,,0,1,,4355
2022/2/8 17:00:00,6.6,8,1,0,1,8,1,,0,1,,4553
2022/2/8 18:00:00,5.5,8,1,0,1,8,1,2,8,1,,4606
2022/2/8 19:00:00,6.4,8,1,0,1,8,1,,0,1,,4496
2022/2/8 20:00:00,6.1,8,1,0,1,8,1,,0,1,,4335
2022/2/8 21:00:00,5.9,8,1,0,1,8,1,4,8,1,,4080
2022/2/8 22:00:00,6.4,8,1,0,1,8,1,,0,1,,3811
2022/2/8 23:00:00,6.2,8,1,0,1,8,1,,0,1,,3547
2022/2/9 00:00:00,5.3,8,1,0,1,8,1,,0,1,,3278
2022/2/9 1:00:00,4.1,8,1,0,1,8,1,,0,1,,3152
2022/2/9 2:00:00,4.3,8,1,0,1,8,1,,0,1,,3098
2022/2/9 3:00:00,4.1,8,1,0,1,8,1,1,8,1,,3092
2022/2/9 4:00:00,4.3,8,1,0,1,8,1,,0,1,,3142
2022/2/9 5:00:00,3,8,1,0,1,8,1,,0,1,,3378
2022/2/9 6:00:00,2.4,8,1,0,1,8,1,2,8,1,,3868
2022/2/9 7:00:00,3.3,8,1,0,1,8,1,,0,1,,4257
2022/2/9 8:00:00,4.4,8,1,0,1,8,1,,0,1,,4511
2022/2/9 9:00:00,5.8,8,1,0,1,8,1,2,8,1,,4579
2022/2/9 10:00:00,7.2,8,1,0,1,8,1,,0,1,,4438
2022/2/9 11:00:00,8.5,8,1,0,1,8,1,,0,1,,4331
2022/2/9 12:00:00,9.2,8,1,0,1,8,1,1,8,1,,4135
2022/2/9 13:00:00,9.4,8,1,0,1,8,1,,0,1,,4142
2022/2/9 14:00:00,9.3,8,1,0,1,8,1,,0,1,,4100
2022/2/9 15:00:00,9.6,8,1,0,1,8,1,3,8,1,,4120
2022/2/9 16:00:00,8.7,8,1,0,1,8,1,,0,1,,4249
2022/2/9 17:00:00,8.1,8,1,0,1,8,1,,0,1,,4431
2022/2/9 18:00:00,7.1,8,1,0,1,8,1,3,8,1,,4492
2022/2/9 19:00:00,6.5,8,1,0,1,8,1,,0,1,,4406
2022/2/9 20:00:00,6.4,8,1,0,1,8,1,,0,1,,4276
2022/2/9 21:00:00,6,8,1,0,1,8,1,2,8,1,,4052
2022/2/9 22:00:00,5.5,8,1,0,1,8,1,,0,1,,3803
2022/2/9 23:00:00,5.9,8,1,0,1,8,1,,0,1,,3527
2022/2/10 00:00:00,6.1,8,1,0,1,8,1,,0,1,,3228
2022/2/10 1:00:00,4.9,8,1,0,1,8,1,,0,1,,3069
2022/2/10 2:00:00,4.7,8,1,0,0,8,1,,0,1,,3010
2022/2/10 3:00:00,4.8,8,1,0,0,8,1,10,8,1,,2985
2022/2/10 4:00:00,4.5,8,1,0,0,8,1,,0,1,,3031
2022/2/10 5:00:00,4.3,8,1,0,0,8,1,,0,1,,3258
2022/2/10 6:00:00,3.6,8,1,0,0,8,1,10,8,1,,3723
2022/2/10 7:00:00,3.7,8,1,0,0,8,1,,0,1,,4244
2022/2/10 8:00:00,2.8,8,1,1,0,8,1,,0,1,,4824
2022/2/10 9:00:00,2.2,8,1,1,0,8,1,11,8,1,,5208
2022/2/10 10:00:00,1.8,8,1,0.5,0,8,1,,0,1,,5278
2022/2/10 11:00:00,2.2,8,1,1,0,8,1,,0,1,,5270
2022/2/10 12:00:00,2,8,1,1,0,8,1,11,8,1,,5131
2022/2/10 13:00:00,1.9,8,1,1,0,8,1,,0,1,,5212
2022/2/10 14:00:00,1.7,8,1,1,0,8,1,,0,1,,5195
2022/2/10 15:00:00,1.1,8,1,2.5,0,8,1,11,8,1,,5139
2022/2/10 16:00:00,1,8,1,2.5,0,8,1,,0,1,,5163
2022/2/10 17:00:00,0.8,8,1,2.5,0,8,1,,0,1,,5159
2022/2/10 18:00:00,0.6,8,1,3.5,0,8,1,12,8,1,,5066
2022/2/10 19:00:00,0.8,8,1,2,0,8,1,,0,1,,4901
2022/2/10 20:00:00,0.8,8,1,2,0,8,1,,0,1,,4710
2022/2/10 21:00:00,1,8,1,1.5,0,8,1,11,8,1,,4438
2022/2/10 22:00:00,1,8,1,2,0,8,1,,0,1,,4143
2022/2/10 23:00:00,0.9,8,1,1,0,8,1,,0,1,,3874
2022/2/11 00:00:00,1,8,1,1,0,8,1,,0,1,,3557
2022/2/11 1:00:00,0.8,8,1,1,0,8,1,,0,1,,3394
2022/2/11 2:00:00,0.8,8,1,1,0,8,1,,0,1,,3303
2022/2/11 3:00:00,0.8,8,1,0.5,0,8,1,12,8,1,,3255
2022/2/11 4:00:00,1,8,1,0,0,8,1,,0,1,,3246
2022/2/11 5:00:00,1.1,8,1,0,0,8,1,,0,1,,3342
2022/2/11 6:00:00,1.1,8,1,0,0,8,1,4,8,1,,3580
2022/2/11 7:00:00,1,8,1,0,1,8,1,,0,1,,3917
2022/2/11 8:00:00,1.7,8,1,0,1,8,1,,0,1,,4240
2022/2/11 9:00:00,2.8,8,1,0,1,8,1,1,8,1,,4278
2022/2/11 10:00:00,4.2,8,1,0,1,8,1,,0,1,,4120
2022/2/11 11:00:00,5.8,8,1,0,1,8,1,,0,1,,3954
2022/2/11 12:00:00,7.1,8,1,0,1,8,1,1,8,1,,3821
2022/2/11 13:00:00,8.3,8,1,0,1,8,1,,0,1,,3754
2022/2/11 14:00:00,8.4,8,1,0,1,8,1,,0,1,,3660
2022/2/11 15:00:00,8.6,8,1,0,1,8,1,2,8,1,,3642
2022/2/11 16:00:00,7.6,8,1,0,1,8,1,,0,1,,3803
2022/2/11 17:00:00,6.4,8,1,0,1,8,1,,0,1,,4109
2022/2/11 18:00:00,5.8,8,1,0,1,8,1,1,8,1,,4269
2022/2/11 19:00:00,5.2,8,1,0,1,8,1,,0,1,,4236
2022/2/11 20:00:00,5.1,8,1,0,1,8,1,,0,1,,4145
2022/2/11 21:00:00,4.7,8,1,0,0,8,1,10,8,1,,3975
2022/2/11 22:00:00,4,8,1,0,0,8,1,,0,1,,3748
2022/2/11 23:00:00,2.7,8,1,0,1,8,1,,0,1,,3556
2022/2/12 00:00:00,2.9,8,1,0,1,8,1,,0,1,,3302
2022/2/12 1:00:00,2.1,8,1,0,1,8,1,,0,1,,3174
2022/2/12 2:00:00,2.2,8,1,0,1,8,1,,0,1,,3113
2022/2/12 3:00:00,2.2,8,1,0,1,8,1,1,8,1,,3077
2022/2/12 4:00:00,1.8,8,1,0,1,8,1,,0,1,,3086
2022/2/12 5:00:00,1.6,8,1,0,1,8,1,,0,1,,3197
2022/2/12 6:00:00,0.3,8,1,0,1,8,1,1,8,1,,3437
2022/2/12 7:00:00,1.5,8,1,0,1,8,1,,0,1,,3688
2022/2/12 8:00:00,2.8,8,1,0,1,8,1,,0,1,,3946
2022/2/12 9:00:00,4.2,8,1,0,1,8,1,3,8,1,,4039
2022/2/12 10:00:00,5.6,8,1,0,1,8,1,,0,1,,3951
2022/2/12 11:00:00,7.5,8,1,0,1,8,1,,0,1,,3869
2022/2/12 12:00:00,7.9,8,1,0,1,8,1,3,8,1,,3737
2022/2/12 13:00:00,8.2,8,1,0,1,8,1,,0,1,,3623
2022/2/12 14:00:00,9,8,1,0,1,8,1,,0,1,,3506
2022/2/12 15:00:00,8.5,8,1,0,1,8,1,3,8,1,,3414
2022/2/12 16:00:00,8.4,8,1,0,1,8,1,,0,1,,3532
2022/2/12 17:00:00,7.1,8,1,0,1,8,1,,0,1,,3850
2022/2/12 18:00:00,5,8,1,0,1,8,1,1,8,1,,4024
2022/2/12 19:00:00,4.9,8,1,0,1,8,1,,0,1,,4012
2022/2/12 20:00:00,5.5,8,1,0,1,8,1,,0,1,,3941
2022/2/12 21:00:00,5.2,8,1,0,1,8,1,1,8,1,,3779
2022/2/12 22:00:00,4,8,1,0,1,8,1,,0,1,,3601
2022/2/12 23:00:00,3.8,8,1,0,1,8,1,,0,1,,3434
2022/2/13 00:00:00,4.2,8,1,0,1,8,1,,0,1,,3191
2022/2/13 1:00:00,3.7,8,1,0,1,8,1,,0,1,,3049
2022/2/13 2:00:00,2.2,8,1,0,1,8,1,,0,1,,2988
2022/2/13 3:00:00,1.9,8,1,0,1,8,1,1,8,1,,2950
2022/2/13 4:00:00,2.4,8,1,0,1,8,1,,0,1,,2953
2022/2/13 5:00:00,1.4,8,1,0,1,8,1,,0,1,,3033
2022/2/13 6:00:00,1.3,8,1,0,1,8,1,2,8,1,,3218
2022/2/13 7:00:00,2.3,8,1,0,1,8,1,,0,1,,3432
2022/2/13 8:00:00,2.9,8,1,0,1,8,1,,0,1,,3756
2022/2/13 9:00:00,3.6,8,1,0,1,8,1,4,8,1,,4003
2022/2/13 10:00:00,4.3,8,1,0,0,8,1,,0,1,,4061
2022/2/13 11:00:00,4.7,8,1,0,0,8,1,,0,1,,4078
2022/2/13 12:00:00,3.7,8,1,0.5,0,8,1,10,8,1,,4058
2022/2/13 13:00:00,4.1,8,1,2,0,8,1,,0,1,,3996
2022/2/13 14:00:00,4.1,8,1,1,0,8,1,,0,1,,3954
2022/2/13 15:00:00,4.2,8,1,1,0,8,1,10,8,1,,3959
2022/2/13 16:00:00,4.3,8,1,2,0,8,1,,0,1,,4064
2022/2/13 17:00:00,4.5,8,1,2,0,8,1,,0,1,,4286
2022/2/13 18:00:00,4.8,8,1,1.5,0,8,1,10,8,1,,4333
2022/2/13 19:00:00,4.5,8,1,1.5,0,8,1,,0,1,,4266
2022/2/13 20:00:00,3.5,8,1,1.5,0,8,1,,0,1,,4162
2022/2/13 21:00:00,2.1,8,1,2.5,0,8,1,10,8,1,,3970
2022/2/13 22:00:00,1.9,8,1,2.5,0,8,1,,0,1,,3722
2022/2/13 23:00:00,1.2,8,1,2.5,0,8,1,,0,1,,3528
2022/2/14 00:00:00,0.9,8,1,2,0,8,1,,0,1,,3271
2022/2/14 1:00:00,1.2,8,1,0.5,0,8,1,,0,1,,3123
2022/2/14 2:00:00,1.7,8,1,0.5,0,8,1,,0,1,,3057
2022/2/14 3:00:00,1.6,8,1,0.5,0,8,1,11,8,1,,3044
2022/2/14 4:00:00,1.7,8,1,0.5,0,8,1,,0,1,,3110
2022/2/14 5:00:00,1.5,8,1,1,0,8,1,,0,1,,3361
2022/2/14 6:00:00,1.4,8,1,0,0,8,1,11,8,1,,3851
2022/2/14 7:00:00,1.6,8,1,0.5,0,8,1,,0,1,,4325
