,DATE,TIME,RESULT,TEMP,RAIN,WEATER
4864,2016/10/20,16:00,3634,24.9,0,0.0
4865,2016/10/20,17:00,3685,23.9,0,0.0
4866,2016/10/20,18:00,3583,22.9,0,0.0
4867,2016/10/20,19:00,3404,22.4,0,0.0
4868,2016/10/20,20:00,3208,21.7,0,0.0
4869,2016/10/20,21:00,3009,21.1,0,0.0
4870,2016/10/20,22:00,2882,20.2,0,0.0
4871,2016/10/20,23:00,2709,19.7,0,0.0
4872,2016/10/21,0:00,2500,19.1,0,0.0
4873,2016/10/21,1:00,2370,19.1,0,0.5
4874,2016/10/21,2:00,2339,18.5,0,0.5
4875,2016/10/21,3:00,2354,18.2,0,0.5
4876,2016/10/21,4:00,2376,17.8,0,0.5
4877,2016/10/21,5:00,2444,18,0,0.5
4878,2016/10/21,6:00,2544,17.6,0,0.5
4879,2016/10/21,7:00,2706,16.5,0,0.5
4880,2016/10/21,8:00,2989,17.7,0,0.5
4881,2016/10/21,9:00,3230,18,0,0.5
4882,2016/10/21,10:00,3305,18.4,0,0.5
4883,2016/10/21,11:00,3350,20.2,0,0.5
4884,2016/10/21,12:00,3201,20.8,0,0.5
4885,2016/10/21,13:00,3357,20.9,0,0.5
4886,2016/10/21,14:00,3365,20.2,0,0.5
4887,2016/10/21,15:00,3332,19.9,0,0.5
4888,2016/10/21,16:00,3380,19.1,0,0.5
4889,2016/10/21,17:00,3491,17.2,0,0.5
4890,2016/10/21,18:00,3409,17.6,0,0.5
4891,2016/10/21,19:00,3257,18,0,0.5
4892,2016/10/21,20:00,3100,17.7,0,0.5
4893,2016/10/21,21:00,2920,16.9,0,0.5
4894,2016/10/21,22:00,2831,16,0,0.5
4895,2016/10/21,23:00,2668,15.5,0,0.5
4896,2016/10/22,0:00,2478,16.6,0,0.5
4897,2016/10/22,1:00,2334,16.8,0,0.5
4898,2016/10/22,2:00,2303,16,0,0.5
4899,2016/10/22,3:00,2318,15.6,0,0.5
4900,2016/10/22,4:00,2322,14.9,0,0.5
4901,2016/10/22,5:00,2352,15.1,0,0.5
4902,2016/10/22,6:00,2389,15,0,0.5
4903,2016/10/22,7:00,2522,14.9,0,0.5
4904,2016/10/22,8:00,2732,15.6,0,0.5
4905,2016/10/22,9:00,2896,16.4,0,0.5
4906,2016/10/22,10:00,2958,16.8,0,0.5
4907,2016/10/22,11:00,2998,17,0,0.5
4908,2016/10/22,12:00,2914,17.2,0,0.5
4909,2016/10/22,13:00,2939,17.5,0,0.5
4910,2016/10/22,14:00,2937,18,0,0.5
4911,2016/10/22,15:00,2935,18.2,0,0.5
4912,2016/10/22,16:00,3036,17.7,0,0.5
4913,2016/10/22,17:00,3177,17.7,0,0.5
4914,2016/10/22,18:00,3162,17.2,0,0.5
4915,2016/10/22,19:00,3069,17.1,0,0.5
4916,2016/10/22,20:00,2958,17.3,0,0.5
4917,2016/10/22,21:00,2792,17.5,0,0.5
4918,2016/10/22,22:00,2639,17.5,0,0.5
4919,2016/10/22,23:00,2475,17.2,0,0.5
4920,2016/10/23,0:00,2318,17.1,0,0.5
4921,2016/10/23,1:00,2212,16.5,0,0.5
4922,2016/10/23,2:00,2187,16.5,0,0.5
4923,2016/10/23,3:00,2195,16,0,0.5
4924,2016/10/23,4:00,2213,15.6,0,0.5
4925,2016/10/23,5:00,2223,15,0,0.5
4926,2016/10/23,6:00,2205,15.8,0,0.5
4927,2016/10/23,7:00,2293,16.2,0,0.5
4928,2016/10/23,8:00,2417,17.6,0,0.5
4929,2016/10/23,9:00,2522,19.3,0,0.5
4930,2016/10/23,10:00,2596,19.9,0,0.5
4931,2016/10/23,11:00,2616,21,0,0.5
4932,2016/10/23,12:00,2650,21.4,0,0.5
4933,2016/10/23,13:00,2627,21.2,0,0.5
4934,2016/10/23,14:00,2673,21.3,0,0.5
4935,2016/10/23,15:00,2671,20.5,0,0.5
4936,2016/10/23,16:00,2779,19.5,0,0.5
4937,2016/10/23,17:00,2998,18.5,0,0.5
4938,2016/10/23,18:00,3012,18.1,0,0.5
4939,2016/10/23,19:00,2961,17.9,0,0.5
4940,2016/10/23,20:00,2859,17.7,0,0.5
4941,2016/10/23,21:00,2710,17.6,0,0.5
4942,2016/10/23,22:00,2553,17.3,0,0.5
4943,2016/10/23,23:00,2399,16.9,0,0.5
4944,2016/10/24,0:00,2247,16.2,0,0.5
4945,2016/10/24,1:00,2155,15.4,0,0.0
4946,2016/10/24,2:00,2135,14.8,0,0.0
4947,2016/10/24,3:00,2172,14.4,0,0.0
4948,2016/10/24,4:00,2216,13,0,0.0
4949,2016/10/24,5:00,2312,12.8,0,0.0
4950,2016/10/24,6:00,2466,12.6,0,0.0
4951,2016/10/24,7:00,2661,12.9,0,0.0
4952,2016/10/24,8:00,2904,14.2,0,0.0
4953,2016/10/24,9:00,3123,15.7,0,0.0
4954,2016/10/24,10:00,3174,16.5,0,0.0
4955,2016/10/24,11:00,3204,17.7,0,0.0
4956,2016/10/24,12:00,3067,17.6,0,0.0
4957,2016/10/24,13:00,3230,18.2,0,0.0
4958,2016/10/24,14:00,3258,18.5,0,0.0
4959,2016/10/24,15:00,3256,17.6,0,0.0
4960,2016/10/24,16:00,3310,16.4,0,0.0
4961,2016/10/24,17:00,3457,13.7,0,0.0
4962,2016/10/24,18:00,3421,13.6,0,0.0
4963,2016/10/24,19:00,3282,15.1,0,0.0
4964,2016/10/24,20:00,3136,13.5,0,0.0
4965,2016/10/24,21:00,2976,13.9,0,0.0
4966,2016/10/24,22:00,2864,13.9,0,0.0
4967,2016/10/24,23:00,2686,13,0,0.0
4968,2016/10/25,0:00,2477,13,0,0.0
4969,2016/10/25,1:00,2352,12.6,0,0.5
4970,2016/10/25,2:00,2329,12.5,0,0.5
4971,2016/10/25,3:00,2358,12.1,0,0.5
4972,2016/10/25,4:00,2399,10.8,0,0.5
4973,2016/10/25,5:00,2504,11.1,0,0.5
4974,2016/10/25,6:00,2665,10.4,0,0.5
4975,2016/10/25,7:00,2801,11.1,0,0.5
4976,2016/10/25,8:00,3016,12.8,0,0.5
4977,2016/10/25,9:00,3215,14.7,0,0.5
4978,2016/10/25,10:00,3332,15.4,0,0.5
4979,2016/10/25,11:00,3330,15.7,0,0.5
4980,2016/10/25,12:00,3190,15.9,0,0.5
4981,2016/10/25,13:00,3374,16.4,0,0.5
4982,2016/10/25,14:00,3406,16.5,0,0.5
4983,2016/10/25,15:00,3401,15.6,0,0.5
4984,2016/10/25,16:00,3518,15.9,0,0.5
4985,2016/10/25,17:00,3587,13.3,0,0.5
4986,2016/10/25,18:00,3532,13.5,0,0.5
4987,2016/10/25,19:00,3395,13.7,1,0.5
4988,2016/10/25,20:00,3235,14.7,0,0.5
4989,2016/10/25,21:00,3060,15,0,0.5
4990,2016/10/25,22:00,2931,15.3,0,0.5
4991,2016/10/25,23:00,2736,15,0,0.5
4992,2016/10/26,0:00,2505,15.2,0,0.5
4993,2016/10/26,1:00,2381,13.8,0,0.0
4994,2016/10/26,2:00,2350,13.4,0,0.0
4995,2016/10/26,3:00,2377,13.8,0,0.0
4996,2016/10/26,4:00,2396,14.1,0,0.0
4997,2016/10/26,5:00,2471,13.9,0,0.0
4998,2016/10/26,6:00,2606,12.9,0,0.0
4999,2016/10/26,7:00,2757,14.3,0,0.0
5000,2016/10/26,8:00,2988,16.2,0,0.0
5001,2016/10/26,9:00,3198,18.7,0,0.0
5002,2016/10/26,10:00,3289,20.4,0,0.0
5003,2016/10/26,11:00,3343,22.7,0,0.0
5004,2016/10/26,12:00,3223,25.6,0,0.0
5005,2016/10/26,13:00,3421,24.6,0,0.0
5006,2016/10/26,14:00,3472,24.3,0,0.0
5007,2016/10/26,15:00,3467,24.3,0,0.0
5008,2016/10/26,16:00,3497,23.1,0,0.0
5009,2016/10/26,17:00,3603,20.9,0,0.0
5010,2016/10/26,18:00,3521,20.1,0,0.0
5011,2016/10/26,19:00,3363,20.1,0,0.0
5012,2016/10/26,20:00,3195,19.7,0,0.0
5013,2016/10/26,21:00,3018,21.4,0,0.0
5014,2016/10/26,22:00,2902,20.4,0,0.0
5015,2016/10/26,23:00,2715,19.8,0,0.0
5016,2016/10/27,0:00,2509,19.9,0,0.0
5017,2016/10/27,1:00,2373,19.7,0,0.0
5018,2016/10/27,2:00,2349,18.9,0,0.0
5019,2016/10/27,3:00,2363,19.3,0,0.0
5020,2016/10/27,4:00,2383,19.3,0,0.0
5021,2016/10/27,5:00,2445,18.6,0,0.0
5022,2016/10/27,6:00,2558,18.1,0,0.0
5023,2016/10/27,7:00,2734,18.6,0,0.0
5024,2016/10/27,8:00,2982,20.3,0,0.0
5025,2016/10/27,9:00,3216,21.1,0,0.0
5026,2016/10/27,10:00,3284,21.5,0,0.0
5027,2016/10/27,11:00,3314,22.5,0,0.0
5028,2016/10/27,12:00,3152,22.4,0,0.0
5029,2016/10/27,13:00,3313,22.7,0,0.0
5030,2016/10/27,14:00,3363,22.3,0,0.0
5031,2016/10/27,15:00,3343,22,0,0.0
5032,2016/10/27,16:00,3406,21.2,0,0.0
5033,2016/10/27,17:00,3517,20,0,0.0
5034,2016/10/27,18:00,3438,18.2,0,0.0
5035,2016/10/27,19:00,3300,16.3,0,0.0
5036,2016/10/27,20:00,3152,16.3,0,0.0
5037,2016/10/27,21:00,2986,13.8,0,0.0
5038,2016/10/27,22:00,2871,14.5,0,0.0
5039,2016/10/27,23:00,2690,14.2,0,0.0
5040,2016/10/28,0:00,2482,14,0,0.0
5041,2016/10/28,1:00,2365,13.7,0,0.75
5042,2016/10/28,2:00,2345,12.9,0,0.75
5043,2016/10/28,3:00,2375,13.4,0,0.75
5044,2016/10/28,4:00,2397,13.3,0,0.75
5045,2016/10/28,5:00,2483,12.8,0,0.75
5046,2016/10/28,6:00,2652,12.9,0,0.75
5047,2016/10/28,7:00,2864,13,0,0.75
5048,2016/10/28,8:00,3169,13.4,0,0.75
5049,2016/10/28,9:00,3413,13.6,0,0.75
5050,2016/10/28,10:00,3468,13.8,0,0.75
5051,2016/10/28,11:00,3488,13.6,0,0.75
5052,2016/10/28,12:00,3351,13.2,0,0.75
5053,2016/10/28,13:00,3517,10.9,0.5,0.75
5054,2016/10/28,14:00,3537,10.3,3,0.75
5055,2016/10/28,15:00,3566,11,1.5,0.75
5056,2016/10/28,16:00,3652,11,2.5,0.75
5057,2016/10/28,17:00,3666,10.9,2.5,0.75
5058,2016/10/28,18:00,3577,10.8,0.5,0.75
5059,2016/10/28,19:00,3433,11,0.5,0.75
5060,2016/10/28,20:00,3282,11,1,0.75
5061,2016/10/28,21:00,3115,11,1.5,0.75
5062,2016/10/28,22:00,2998,11.1,2.5,0.75
5063,2016/10/28,23:00,2814,11.5,2,0.75
5064,2016/10/29,0:00,2594,12.1,0,0.75
5065,2016/10/29,1:00,2445,12.6,0,0.5
5066,2016/10/29,2:00,2396,12.5,0,0.5
5067,2016/10/29,3:00,2382,12.4,0,0.5
5068,2016/10/29,4:00,2387,12.2,0,0.5
5069,2016/10/29,5:00,2405,12,0,0.5
5070,2016/10/29,6:00,2453,12.7,0,0.5
5071,2016/10/29,7:00,2577,13.5,0,0.5
5072,2016/10/29,8:00,2788,15.1,0,0.5
5073,2016/10/29,9:00,2926,15.8,0,0.5
5074,2016/10/29,10:00,2984,17.4,0,0.5
5075,2016/10/29,11:00,3013,19.4,0,0.5
5076,2016/10/29,12:00,2915,19.8,0,0.5
5077,2016/10/29,13:00,2945,20.2,0,0.5
5078,2016/10/29,14:00,2933,19.7,0,0.5
5079,2016/10/29,15:00,2941,19.8,0,0.5
5080,2016/10/29,16:00,3058,18.4,0,0.5
5081,2016/10/29,17:00,3205,17.2,0,0.5
5082,2016/10/29,18:00,3195,16.5,0,0.5
5083,2016/10/29,19:00,3137,16,0,0.5
5084,2016/10/29,20:00,3010,15.2,0,0.5
5085,2016/10/29,21:00,2868,14.5,0,0.5
5086,2016/10/29,22:00,2723,14,0,0.5
5087,2016/10/29,23:00,2563,13.3,0,0.5
5088,2016/10/30,0:00,2391,12.8,0,0.5
5089,2016/10/30,1:00,2274,11.7,0.5,0.5
5090,2016/10/30,2:00,2252,10,0.5,0.5
5091,2016/10/30,3:00,2253,10.7,0,0.5
5092,2016/10/30,4:00,2263,11,0,0.5
5093,2016/10/30,5:00,2282,10.9,0,0.5
5094,2016/10/30,6:00,2338,11.3,0,0.5
5095,2016/10/30,7:00,2466,11.6,0,0.5
5096,2016/10/30,8:00,2653,11.9,0,0.5
5097,2016/10/30,9:00,2823,12.4,0,0.5
5098,2016/10/30,10:00,2857,13,0,0.5
5099,2016/10/30,11:00,2851,12.6,0,0.5
5100,2016/10/30,12:00,2827,12.8,0,0.5
5101,2016/10/30,13:00,2810,12.9,0,0.5
5102,2016/10/30,14:00,2793,13,0,0.5
5103,2016/10/30,15:00,2822,13.1,0,0.5
5104,2016/10/30,16:00,2970,12.7,0,0.5
5105,2016/10/30,17:00,3222,12,0,0.5
5106,2016/10/30,18:00,3264,11.7,0,0.5
5107,2016/10/30,19:00,3212,12.2,0,0.5
5108,2016/10/30,20:00,3105,11.5,0,0.5
5109,2016/10/30,21:00,2952,10.2,0,0.5
5110,2016/10/30,22:00,2758,11.3,0,0.5
5111,2016/10/30,23:00,2570,12.4,0,0.5
5112,2016/10/31,0:00,2379,11.9,0,0.5
5113,2016/10/31,1:00,2271,11.6,0,0.5
5114,2016/10/31,2:00,2257,11.4,0,0.5
5115,2016/10/31,3:00,2278,11.3,0,0.5
5116,2016/10/31,4:00,2314,11.2,0,0.5
5117,2016/10/31,5:00,2429,10.4,0,0.5
5118,2016/10/31,6:00,2658,10.8,0,0.5
5119,2016/10/31,7:00,2823,10.5,0,0.5
5120,2016/10/31,8:00,3037,12.8,0,0.5
5121,2016/10/31,9:00,3198,14.2,0,0.5
5122,2016/10/31,10:00,3279,15.4,0,0.5
5123,2016/10/31,11:00,3283,16.2,0,0.5
5124,2016/10/31,12:00,3155,17,0,0.5
5125,2016/10/31,13:00,3322,18.2,0,0.5
5126,2016/10/31,14:00,3349,17.7,0,0.5
5127,2016/10/31,15:00,3341,17,0,0.5
5128,2016/10/31,16:00,3449,16.8,0,0.5
5129,2016/10/31,17:00,3570,16.2,0,0.5
5130,2016/10/31,18:00,3506,15.7,0,0.5
5131,2016/10/31,19:00,3378,14.7,0,0.5
5132,2016/10/31,20:00,3231,15.1,0,0.5
5133,2016/10/31,21:00,3072,14.7,0,0.5
5134,2016/10/31,22:00,2954,15,0,0.5
5135,2016/10/31,23:00,2757,14,0,0.5
5136,2016/11/1,0:00,2532,14.2,0,0.5
5137,2016/11/1,1:00,2410,14.2,0,1.0
5138,2016/11/1,2:00,2377,14.1,0,1.0
5139,2016/11/1,3:00,2394,13.9,0,1.0
5140,2016/11/1,4:00,2424,13.6,0,1.0
5141,2016/11/1,5:00,2508,12.4,0.5,1.0
5142,2016/11/1,6:00,2747,12.2,1,1.0
5143,2016/11/1,7:00,2989,11.8,3.5,1.0
5144,2016/11/1,8:00,3282,12,1.5,1.0
5145,2016/11/1,9:00,3547,12.2,1.5,1.0
5146,2016/11/1,10:00,3597,12.3,2,1.0
5147,2016/11/1,11:00,3587,12.4,0,1.0
5148,2016/11/1,12:00,3345,12.8,0,1.0
5149,2016/11/1,13:00,3356,14.3,0,1.0
5150,2016/11/1,14:00,3335,15.7,0,1.0
5151,2016/11/1,15:00,3342,15.6,0,1.0
5152,2016/11/1,16:00,3458,14.4,0,1.0
5153,2016/11/1,17:00,3618,13.1,0,1.0
5154,2016/11/1,18:00,3577,15.1,0,1.0
5155,2016/11/1,19:00,3453,14.1,0,1.0
5156,2016/11/1,20:00,3316,13.5,0,1.0
5157,2016/11/1,21:00,3149,13.7,0,1.0
5158,2016/11/1,22:00,3006,13,0,1.0
5159,2016/11/1,23:00,2804,12.5,0,1.0
5160,2016/11/2,0:00,2585,12,0,1.0
5161,2016/11/2,1:00,2447,11.7,0,0.5
5162,2016/11/2,2:00,2414,11.4,0,0.5
5163,2016/11/2,3:00,2428,11.2,0,0.5
5164,2016/11/2,4:00,2456,11.2,0,0.5
5165,2016/11/2,5:00,2566,11,0,0.5
5166,2016/11/2,6:00,2814,10.9,0,0.5
5167,2016/11/2,7:00,3041,11.1,0,0.5
5168,2016/11/2,8:00,3324,11.4,0,0.5
5169,2016/11/2,9:00,3550,11.7,0,0.5
5170,2016/11/2,10:00,3625,11.7,0,0.5
5171,2016/11/2,11:00,3647,11.6,0,0.5
5172,2016/11/2,12:00,3471,11.5,0,0.5
5173,2016/11/2,13:00,3630,11.3,0,0.5
5174,2016/11/2,14:00,3659,10.9,0,0.5
5175,2016/11/2,15:00,3647,11,0,0.5
5176,2016/11/2,16:00,3769,11.1,0,0.5
5177,2016/11/2,17:00,3831,10.9,0,0.5
5178,2016/11/2,18:00,3753,11.1,0,0.5
5179,2016/11/2,19:00,3614,11.1,0,0.5
5180,2016/11/2,20:00,3463,9.8,0.5,0.5
5181,2016/11/2,21:00,3288,9.7,0,0.5
5182,2016/11/2,22:00,3147,9.2,0.5,0.5
5183,2016/11/2,23:00,2933,9,0.5,0.5
5184,2016/11/3,0:00,2703,8.9,0,0.5
5185,2016/11/3,1:00,2570,8.6,2.5,0.0
5186,2016/11/3,2:00,2515,8.8,0.5,0.0
5187,2016/11/3,3:00,2516,9,0,0.0
5188,2016/11/3,4:00,2512,9.2,0,0.0
5189,2016/11/3,5:00,2557,9.3,0,0.0
5190,2016/11/3,6:00,2639,9,0,0.0
5191,2016/11/3,7:00,2751,9.7,0,0.0
5192,2016/11/3,8:00,2944,10.8,0,0.0
5193,2016/11/3,9:00,3036,12.8,0,0.0
5194,2016/11/3,10:00,3024,14.2,0,0.0
5195,2016/11/3,11:00,3026,15.8,0,0.0
5196,2016/11/3,12:00,2949,17.2,0,0.0
5197,2016/11/3,13:00,2979,18,0,0.0
5198,2016/11/3,14:00,3003,19,0,0.0
5199,2016/11/3,15:00,3022,18.9,0,0.0
5200,2016/11/3,16:00,3154,17.6,0,0.0
5201,2016/11/3,17:00,3386,15.9,0,0.0
5202,2016/11/3,18:00,3412,14.5,0,0.0
5203,2016/11/3,19:00,3345,13,0,0.0
5204,2016/11/3,20:00,3259,11.8,0,0.0
5205,2016/11/3,21:00,3121,12.4,0,0.0
5206,2016/11/3,22:00,2961,10.4,0,0.0
5207,2016/11/3,23:00,2763,11.3,0,0.0
5208,2016/11/4,0:00,2553,11.8,0,0.0
5209,2016/11/4,1:00,2437,12.2,0,0.0
5210,2016/11/4,2:00,2414,12.4,0,0.0
5211,2016/11/4,3:00,2437,10.4,0,0.0
5212,2016/11/4,4:00,2468,10.9,0,0.0
5213,2016/11/4,5:00,2595,10.4,0,0.0
5214,2016/11/4,6:00,2821,9.4,0,0.0
5215,2016/11/4,7:00,2965,10,0,0.0
5216,2016/11/4,8:00,3144,12.7,0,0.0
5217,2016/11/4,9:00,3292,15.1,0,0.0
5218,2016/11/4,10:00,3303,16.2,0,0.0
5219,2016/11/4,11:00,3282,17.3,0,0.0
5220,2016/11/4,12:00,3117,17.7,0,0.0
5221,2016/11/4,13:00,3242,18.3,0,0.0
5222,2016/11/4,14:00,3284,18.1,0,0.0
5223,2016/11/4,15:00,3293,17.3,0,0.0
5224,2016/11/4,16:00,3412,15.1,0,0.0
5225,2016/11/4,17:00,3564,14.3,0,0.0
5226,2016/11/4,18:00,3514,14.9,0,0.0
5227,2016/11/4,19:00,3397,15.2,0,0.0
5228,2016/11/4,20:00,3263,15.2,0,0.0
5229,2016/11/4,21:00,3101,14.2,0,0.0
5230,2016/11/4,22:00,2996,13,0,0.0
5231,2016/11/4,23:00,2806,12.7,0,0.0
5232,2016/11/5,0:00,2602,12.6,0,0.0
5233,2016/11/5,1:00,2468,11.4,0,0.0
5234,2016/11/5,2:00,2436,12,0,0.0
5235,2016/11/5,3:00,2429,12.1,0,0.0
5236,2016/11/5,4:00,2437,11.9,0,0.0
5237,2016/11/5,5:00,2477,11.6,0,0.0
5238,2016/11/5,6:00,2587,11.6,0,0.0
5239,2016/11/5,7:00,2748,11.6,0,0.0
5240,2016/11/5,8:00,2985,11.9,0,0.0
5241,2016/11/5,9:00,3076,12.2,0,0.0
5242,2016/11/5,10:00,3012,14.5,0,0.0
5243,2016/11/5,11:00,2939,16.5,0,0.0
5244,2016/11/5,12:00,2851,17.6,0,0.0
5245,2016/11/5,13:00,2888,18.7,0,0.0
5246,2016/11/5,14:00,2907,18.6,0,0.0
5247,2016/11/5,15:00,2913,18.1,0,0.0
5248,2016/11/5,16:00,3027,18.1,0,0.0
5249,2016/11/5,17:00,3217,17.1,0,0.0
5250,2016/11/5,18:00,3215,17.5,0,0.0
5251,2016/11/5,19:00,3146,16.2,0,0.0
5252,2016/11/5,20:00,3046,15.4,0,0.0
5253,2016/11/5,21:00,2882,13.7,0,0.0
5254,2016/11/5,22:00,2738,13.8,0,0.0
5255,2016/11/5,23:00,2590,13.4,0,0.0
5256,2016/11/6,0:00,2406,13.7,0,0.0
5257,2016/11/6,1:00,2303,11.3,0,0.0
5258,2016/11/6,2:00,2281,11.1,0,0.0
5259,2016/11/6,3:00,2283,10.5,0,0.0
5260,2016/11/6,4:00,2292,10.8,0,0.0
5261,2016/11/6,5:00,2320,10.4,0,0.0
5262,2016/11/6,6:00,2338,12.8,0,0.0
5263,2016/11/6,7:00,2415,12.8,0,0.0
5264,2016/11/6,8:00,2515,14.3,0,0.0
5265,2016/11/6,9:00,2618,17.7,0,0.0
5266,2016/11/6,10:00,2638,18.9,0,0.0
5267,2016/11/6,11:00,2647,20.1,0,0.0
5268,2016/11/6,12:00,2632,20.4,0,0.0
5269,2016/11/6,13:00,2604,20.1,0,0.0
5270,2016/11/6,14:00,2586,19.5,0,0.0
5271,2016/11/6,15:00,2619,18.7,0,0.0
5272,2016/11/6,16:00,2795,17.4,0,0.0
5273,2016/11/6,17:00,3088,16.2,0,0.0
5274,2016/11/6,18:00,3135,14.8,0,0.0
5275,2016/11/6,19:00,3105,15.1,0,0.0
5276,2016/11/6,20:00,3025,13.6,0,0.0
5277,2016/11/6,21:00,2879,13.5,0,0.0
5278,2016/11/6,22:00,2713,12,0,0.0
5279,2016/11/6,23:00,2537,12.2,0,0.0
5280,2016/11/7,0:00,2367,11.5,0,0.0
5281,2016/11/7,1:00,2266,11,0,0.0
5282,2016/11/7,2:00,2262,11.2,0,0.0
5283,2016/11/7,3:00,2297,10.7,0,0.0
5284,2016/11/7,4:00,2346,9.9,0,0.0
5285,2016/11/7,5:00,2494,9.6,0,0.0
5286,2016/11/7,6:00,2764,9.3,0,0.0
5287,2016/11/7,7:00,2978,9.2,0,0.0
5288,2016/11/7,8:00,3256,10.2,0,0.0
5289,2016/11/7,9:00,3433,11.5,0,0.0
5290,2016/11/7,10:00,3396,12.5,0,0.0
5291,2016/11/7,11:00,3362,13.5,0,0.0
5292,2016/11/7,12:00,3191,13.7,0,0.0
5293,2016/11/7,13:00,3334,13.6,0,0.0
5294,2016/11/7,14:00,3362,13.6,0,0.0
5295,2016/11/7,15:00,3390,12.9,0,0.0
5296,2016/11/7,16:00,3559,12,0,0.0
5297,2016/11/7,17:00,3746,11,0,0.0
5298,2016/11/7,18:00,3715,10.8,0,0.0
5299,2016/11/7,19:00,3602,10.4,0,0.0
5300,2016/11/7,20:00,3468,9.5,0,0.0
5301,2016/11/7,21:00,3303,10.2,0,0.0
5302,2016/11/7,22:00,3162,9.3,0,0.0
5303,2016/11/7,23:00,2935,9.2,0,0.0
5304,2016/11/8,0:00,2658,8.5,0,0.0
5305,2016/11/8,1:00,2529,8.5,0,0.5
5306,2016/11/8,2:00,2505,7.7,0,0.5
5307,2016/11/8,3:00,2506,6.9,0,0.5
5308,2016/11/8,4:00,2548,6.6,0,0.5
5309,2016/11/8,5:00,2681,6.4,0,0.5
5310,2016/11/8,6:00,2962,6.8,0,0.5
5311,2016/11/8,7:00,3161,7.6,0,0.5
5312,2016/11/8,8:00,3421,8.9,0,0.5
5313,2016/11/8,9:00,3599,10.4,0,0.5
5314,2016/11/8,10:00,3595,11.4,0,0.5
5315,2016/11/8,11:00,3559,12.1,0,0.5
5316,2016/11/8,12:00,3409,13.5,0,0.5
5317,2016/11/8,13:00,3554,12,0,0.5
5318,2016/11/8,14:00,3571,12,0,0.5
5319,2016/11/8,15:00,3591,11.9,0,0.5
5320,2016/11/8,16:00,3773,11.2,0,0.5
5321,2016/11/8,17:00,3846,11.7,0,0.5
5322,2016/11/8,18:00,3777,11,0,0.5
5323,2016/11/8,19:00,3646,11.5,0,0.5
5324,2016/11/8,20:00,3495,11,0,0.5
5325,2016/11/8,21:00,3318,9.6,0.5,0.5
5326,2016/11/8,22:00,3162,9.3,0.5,0.5
5327,2016/11/8,23:00,2934,9.2,0.5,0.5
5328,2016/11/9,0:00,2713,9.4,0.5,0.5
5329,2016/11/9,1:00,2580,9.6,1.5,0.0
5330,2016/11/9,2:00,2543,9.4,3.5,0.0
5331,2016/11/9,3:00,2540,9.7,0,0.0
5332,2016/11/9,4:00,2571,11.1,0,0.0
5333,2016/11/9,5:00,2697,11,0,0.0
5334,2016/11/9,6:00,2981,10.7,0,0.0
5335,2016/11/9,7:00,3216,10.4,0,0.0
5336,2016/11/9,8:00,3511,10,0,0.0
5337,2016/11/9,9:00,3696,10.6,0,0.0
5338,2016/11/9,10:00,3667,11.6,0,0.0
5339,2016/11/9,11:00,3556,12.6,0,0.0
5340,2016/11/9,12:00,3374,13.3,0,0.0
5341,2016/11/9,13:00,3477,14.1,0,0.0
5342,2016/11/9,14:00,3501,13.2,0,0.0
5343,2016/11/9,15:00,3546,12.2,0,0.0
5344,2016/11/9,16:00,3747,10.6,0,0.0
5345,2016/11/9,17:00,3947,9.8,0,0.0
5346,2016/11/9,18:00,3932,9.1,0,0.0
5347,2016/11/9,19:00,3824,9,0,0.0
5348,2016/11/9,20:00,3687,8.6,0,0.0
5349,2016/11/9,21:00,3513,8.5,0,0.0
5350,2016/11/9,22:00,3336,8.3,0,0.0
5351,2016/11/9,23:00,3087,8.2,0,0.0
5352,2016/11/10,0:00,2825,8.7,0,0.0
5353,2016/11/10,1:00,2683,8.5,0,0.5
5354,2016/11/10,2:00,2643,8.2,0,0.5
5355,2016/11/10,3:00,2642,8.1,0,0.5
5356,2016/11/10,4:00,2672,8,0,0.5
5357,2016/11/10,5:00,2820,8.1,0,0.5
5358,2016/11/10,6:00,3146,8.1,0,0.5
5359,2016/11/10,7:00,3393,8.3,0,0.5
5360,2016/11/10,8:00,3702,8.8,0,0.5
5361,2016/11/10,9:00,3905,9.3,0,0.5
5362,2016/11/10,10:00,3876,9.7,0,0.5
5363,2016/11/10,11:00,3789,11.3,0,0.5
5364,2016/11/10,12:00,3606,11.7,0,0.5
5365,2016/11/10,13:00,3769,10.9,0,0.5
5366,2016/11/10,14:00,3775,10.6,0,0.5
5367,2016/11/10,15:00,3797,10.7,0,0.5
5368,2016/11/10,16:00,3996,10.1,0,0.5
5369,2016/11/10,17:00,4077,10.7,0,0.5
5370,2016/11/10,18:00,4005,10.5,0,0.5
5371,2016/11/10,19:00,3863,10.4,0,0.5
5372,2016/11/10,20:00,3708,10.4,0,0.5
5373,2016/11/10,21:00,3519,9.5,0,0.5
5374,2016/11/10,22:00,3330,9.8,0,0.5
5375,2016/11/10,23:00,3081,9.3,0,0.5
5376,2016/11/11,0:00,2829,8.5,0,0.5
5377,2016/11/11,1:00,2687,8,0,1.0
5378,2016/11/11,2:00,2649,6.7,2,1.0
5379,2016/11/11,3:00,2654,6.4,1.5,1.0
5380,2016/11/11,4:00,2696,6.1,3,1.0
5381,2016/11/11,5:00,2845,5.8,6.5,1.0
5382,2016/11/11,6:00,3211,6,7.5,1.0
5383,2016/11/11,7:00,3561,6.4,11,1.0
